# Diamond Light Source
# Instrument: B18-CORE XAS Date: Fri, 29 Jul 2016 09:06:31 BST
# Ring energy:   3.0
# Ring current - start: 299.5
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.0; horizontal gap= 25.0; vertical offset=  5.1; horizontal offset= 18.3
# OH Mirror Coating: Cr
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap=  3.6; horizontal gap= 28.0; vertical offset= -7.2; horizontal offset= 19.0
# Experimental slits:  vertical gap= 28.6; horizontal gap= 45.0; vertical offset=  5.7; horizontal offset= -17.5
# HR Mirror : out; Y: 40.0; Pitch:  1.3; Coating: Cr
# Mirror 2: Pitch:  2.3; Height: -6.2; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 500 nA/V Offsets: 20 pA
# It Stanford sensitivity: 1 uA/V Offsets: 1 pA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Andrea_Pt//ascii/263834_PtSn_alloy_3.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Andrea_Pt//nexus/263834_PtSn_alloy_3.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Andrea_Pt/
# QEXAFS_Parameters4
# Sample_Parameters4
# Detector_Parameters4
# Output_Parameters4
# The contents of these files are also stored in the nexus file.
#
# Sample name: PtSn_alloy
# Sample description: default sample description
# Additional comments: default additional comments
# command: qexafs_energy 11364.0 13000.0 3266 63.59 qexafs_counterTimer01
#
#
# qexafs_energy	    time	      I0	      It	    Iref	   lnI0It	 lnItIref
     11364.22	0.018972	132333.0	190492.0	184012.0	-0.364289	0.0346092
     11364.66	0.019250	133860.0	192522.0	186009.0	-0.363416	0.0344154
     11365.09	0.018442	128325.0	184693.0	178447.0	-0.364129	0.0344033
     11365.53	0.018028	125304.0	180282.0	174251.0	-0.363780	0.0340255
     11365.97	0.018630	129314.0	186063.0	179856.0	-0.363842	0.0339288
     11366.40	0.018934	131383.0	189080.0	182771.0	-0.364053	0.0339362
     11366.84	0.020601	142881.0	205653.0	198845.0	-0.364178	0.0336647
     11367.28	0.019777	137132.0	197457.0	190925.0	-0.364577	0.0336402
     11367.72	0.019884	137789.0	198345.0	191787.0	-0.364284	0.0336226
     11368.15	0.021113	146302.0	210605.0	203692.0	-0.364311	0.0333753
     11368.59	0.020062	139296.0	200754.0	194169.0	-0.365479	0.0333514
     11369.03	0.020643	142814.0	205584.0	198860.0	-0.364312	0.0332536
     11369.47	0.019999	138629.0	199762.0	193268.0	-0.365325	0.0330488
     11369.90	0.019202	133045.0	191644.0	185456.0	-0.364952	0.0328218
     11370.34	0.019032	131382.0	189131.0	183072.0	-0.364331	0.0325604
     11370.78	0.018855	130187.0	187472.0	181446.0	-0.364658	0.0326714
     11371.22	0.019266	133236.0	191943.0	185810.0	-0.365076	0.0324738
     11371.65	0.019143	132678.0	191363.0	185258.0	-0.366247	0.0324227
     11372.09	0.019559	135576.0	195534.0	189352.0	-0.366202	0.0321266
     11372.53	0.019627	135676.0	195540.0	189384.0	-0.365495	0.0319883
     11372.97	0.019496	134900.0	194524.0	188446.0	-0.366022	0.0317441
     11373.40	0.019052	131970.0	190296.0	184416.0	-0.366006	0.0313867
     11373.84	0.018861	130711.0	188522.0	182670.0	-0.366226	0.0315335
     11374.28	0.019683	136499.0	196765.0	190702.0	-0.365693	0.0312981
     11374.72	0.019936	138452.0	199656.0	193508.0	-0.366072	0.0312770
     11375.15	0.019804	137512.0	198294.0	192225.0	-0.366040	0.0310842
     11375.59	0.019443	135014.0	194778.0	188842.0	-0.366482	0.0309498
     11376.03	0.018478	128079.0	184666.0	179033.0	-0.365902	0.0309786
     11376.47	0.017823	123513.0	178211.0	172810.0	-0.366622	0.0307755
     11376.91	0.017853	124057.0	179153.0	173757.0	-0.367499	0.0305824
     11377.34	0.017648	122266.0	176386.0	171129.0	-0.366476	0.0302571
     11377.78	0.021073	145847.0	210428.0	204102.0	-0.366585	0.0305237
     11378.22	0.020135	139401.0	201268.0	195296.0	-0.367283	0.0301210
     11378.66	0.020328	140519.0	202771.0	196790.0	-0.366735	0.0299401
     11379.10	0.020677	142919.0	206244.0	200164.0	-0.366782	0.0299229
     11379.53	0.020577	142264.0	205449.0	199443.0	-0.367513	0.0296693
     11379.97	0.020725	143274.0	206908.0	200870.0	-0.367515	0.0296163
     11380.41	0.019800	137080.0	198182.0	192413.0	-0.368621	0.0295417
     11380.85	0.019250	133032.0	192249.0	186666.0	-0.368202	0.0294705
     11381.29	0.019840	137241.0	198424.0	192694.0	-0.368668	0.0293027
