# Diamond Light Source
# Instrument: B18-CORE XAS Date: Fri, 29 Jul 2016 13:27:55 BST
# Ring energy:   3.0
# Ring current - start: 298.9
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.0; horizontal gap= 25.0; vertical offset=  5.1; horizontal offset= 18.3
# OH Mirror Coating: Cr
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap=  3.6; horizontal gap= 28.0; vertical offset= -7.2; horizontal offset= 19.0
# Experimental slits:  vertical gap= 28.6; horizontal gap= 45.0; vertical offset=  5.7; horizontal offset= -17.5
# HR Mirror : out; Y: 40.0; Pitch:  1.3; Coating: Cr
# Mirror 2: Pitch:  2.3; Height: -6.2; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 500 nA/V Offsets: 20 pA
# It Stanford sensitivity: 1 uA/V Offsets: 1 pA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Andrea_Pt//ascii/263919_PtSn_OCA_3.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Andrea_Pt//nexus/263919_PtSn_OCA_3.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Andrea_Pt/
# QEXAFS_Parameters2
# Sample_Parameters2
# Detector_Parameters2
# Output_Parameters2
# The contents of these files are also stored in the nexus file.
#
# Sample name: PtSn_OCA
# Sample description: default sample description
# Additional comments: default additional comments
# command: qexafs_energy 11364.0 13000.0 3266 63.59 qexafs_counterTimer01
#
#
# qexafs_energy	    time	      I0	      It	    Iref	   lnI0It	 lnItIref
     11364.22	0.018924	127666.0	259194.0	251508.0	-0.708159	0.0301020
     11364.66	0.018896	127666.0	259169.0	251500.0	-0.708063	0.0300374
     11365.09	0.018232	122873.0	249483.0	242167.0	-0.708239	0.0297632
     11365.53	0.017807	120142.0	243948.0	236779.0	-0.708281	0.0298279
     11365.97	0.018856	126727.0	257404.0	249879.0	-0.708612	0.0296700
     11366.40	0.019040	128029.0	260054.0	252510.0	-0.708633	0.0294384
     11366.84	0.020170	135631.0	275526.0	267548.0	-0.708744	0.0293830
     11367.28	0.019809	133232.0	270709.0	262920.0	-0.708952	0.0291946
     11367.72	0.020867	140548.0	285558.0	277388.0	-0.708896	0.0290279
     11368.15	0.020815	139827.0	284142.0	276046.0	-0.709068	0.0289066
     11368.59	0.020451	137401.0	279244.0	271328.0	-0.709182	0.0287575
     11369.03	0.020592	138232.0	280940.0	273033.0	-0.709208	0.0285485
     11369.47	0.018948	127218.0	258618.0	251345.0	-0.709450	0.0285256
     11369.90	0.019347	130010.0	264285.0	256917.0	-0.709417	0.0282750
     11370.34	0.019267	129317.0	262901.0	255582.0	-0.709511	0.0282342
     11370.78	0.018807	126356.0	256896.0	249801.0	-0.709568	0.0280067
     11371.22	0.018929	127097.0	258512.0	251387.0	-0.709992	0.0279485
     11371.65	0.018922	126812.0	257929.0	250899.0	-0.709979	0.0276339
     11372.09	0.019686	132156.0	268810.0	261474.0	-0.710022	0.0276700
     11372.53	0.020005	134448.0	273520.0	266062.0	-0.710197	0.0276454
     11372.97	0.019644	131917.0	268335.0	261143.0	-0.710063	0.0271680
     11373.40	0.019155	128855.0	262202.0	255111.0	-0.710427	0.0274165
     11373.84	0.018754	126037.0	256519.0	249654.0	-0.710627	0.0271268
     11374.28	0.020053	134983.0	274718.0	267390.0	-0.710596	0.0270369
     11374.72	0.019518	131682.0	267979.0	260907.0	-0.710519	0.0267446
     11375.15	0.019918	133947.0	272647.0	265467.0	-0.710734	0.0266874
     11375.59	0.019718	132895.0	270550.0	263395.0	-0.710898	0.0268021
     11376.03	0.018629	125363.0	255253.0	248577.0	-0.711042	0.0265026
     11376.47	0.018406	124026.0	252510.0	245951.0	-0.710960	0.0263185
     11376.91	0.017878	120264.0	244886.0	238555.0	-0.711103	0.0261929
     11377.34	0.017704	119273.0	242882.0	236629.0	-0.711161	0.0260822
     11377.78	0.021487	144657.0	294604.0	287058.0	-0.711267	0.0259478
     11378.22	0.020020	134590.0	274148.0	267175.0	-0.711435	0.0257642
