# Diamond Light Source
# Instrument: B18-CORE XAS Date: Fri, 29 Jul 2016 13:22:07 BST
# Ring energy:   3.0
# Ring current - start: 300.8
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.0; horizontal gap= 25.0; vertical offset=  5.1; horizontal offset= 18.3
# OH Mirror Coating: Cr
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap=  3.6; horizontal gap= 28.0; vertical offset= -7.2; horizontal offset= 19.0
# Experimental slits:  vertical gap= 28.6; horizontal gap= 45.0; vertical offset=  5.7; horizontal offset= -17.5
# HR Mirror : out; Y: 40.0; Pitch:  1.3; Coating: Cr
# Mirror 2: Pitch:  2.3; Height: -6.2; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 500 nA/V Offsets: 20 pA
# It Stanford sensitivity: 1 uA/V Offsets: 1 pA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Andrea_Pt//ascii/263915_PtSn_OCO_5.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Andrea_Pt//nexus/263915_PtSn_OCO_5.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Andrea_Pt/
# QEXAFS_Parameters1
# Sample_Parameters1
# Detector_Parameters1
# Output_Parameters1
# The contents of these files are also stored in the nexus file.
#
# Sample name: PtSn_OCO
# Sample description: default sample description
# Additional comments: default additional comments
# command: qexafs_energy 11364.0 13000.0 3266 63.59 qexafs_counterTimer01
#
#
# qexafs_energy	    time	      I0	      It	    Iref	   lnI0It	 lnItIref
     11364.22	0.019365	131440.0	212025.0	204440.0	-0.478154	0.0364297
     11364.66	0.019613	133146.0	214795.0	207142.0	-0.478238	0.0362795
     11365.09	0.017865	121803.0	196590.0	189591.0	-0.478715	0.0362512
     11365.53	0.018059	122173.0	197041.0	190084.0	-0.477974	0.0359457
     11365.97	0.018567	125850.0	203044.0	195868.0	-0.478332	0.0359817
     11366.40	0.018510	125159.0	201930.0	194847.0	-0.478336	0.0357065
     11366.84	0.020720	140008.0	225925.0	218047.0	-0.478504	0.0354924
     11367.28	0.019824	134121.0	216481.0	208933.0	-0.478760	0.0354892
     11367.72	0.020824	140771.0	227231.0	219415.0	-0.478833	0.0350022
     11368.15	0.021247	143305.0	231324.0	223322.0	-0.478844	0.0352046
     11368.59	0.020467	138168.0	223113.0	215435.0	-0.479208	0.0350191
     11369.03	0.020351	137561.0	222193.0	214587.0	-0.479479	0.0348311
     11369.47	0.018903	127710.0	206299.0	199272.0	-0.479565	0.0346558
     11369.90	0.019099	129095.0	208603.0	201467.0	-0.479884	0.0348073
     11370.34	0.018861	127374.0	205825.0	198871.0	-0.479899	0.0343699
     11370.78	0.018766	127032.0	205382.0	198412.0	-0.480433	0.0345260
     11371.22	0.019035	128464.0	207673.0	200655.0	-0.480316	0.0343777
     11371.65	0.018894	127936.0	206916.0	199987.0	-0.480783	0.0340605
     11372.09	0.019249	130178.0	210537.0	203471.0	-0.480759	0.0341379
     11372.53	0.020112	135927.0	219813.0	212500.0	-0.480659	0.0338352
     11372.97	0.019837	133998.0	216680.0	209553.0	-0.480597	0.0334449
     11373.40	0.018951	127929.0	206853.0	200099.0	-0.480533	0.0331962
     11373.84	0.019347	130680.0	211364.0	204404.0	-0.480830	0.0334833
     11374.28	0.019874	134589.0	217676.0	210553.0	-0.480782	0.0332703
     11374.72	0.020125	136210.0	220266.0	213190.0	-0.480638	0.0326521
     11375.15	0.019685	133619.0	216180.0	209118.0	-0.481119	0.0332127
     11375.59	0.018940	128834.0	208496.0	201764.0	-0.481395	0.0328212
     11376.03	0.018744	127030.0	205481.0	198872.0	-0.480930	0.0326922
     11376.47	0.017860	120909.0	195625.0	189390.0	-0.481161	0.0323912
     11376.91	0.018530	125866.0	203744.0	197229.0	-0.481646	0.0324988
     11377.34	0.018169	123029.0	199067.0	192773.0	-0.481221	0.0321281
     11377.78	0.021012	142052.0	229926.0	222683.0	-0.481564	0.0320083
     11378.22	0.019772	133961.0	216937.0	210058.0	-0.482058	0.0322233
     11378.66	0.020535	138964.0	225036.0	217946.0	-0.482045	0.0320131
     11379.10	0.020430	138395.0	224144.0	217126.0	-0.482177	0.0318109
     11379.53	0.019580	132454.0	214559.0	207886.0	-0.482349	0.0315949
     11379.97	0.020422	137713.0	223038.0	216184.0	-0.482170	0.0312123
     11380.41	0.019509	132134.0	214152.0	207552.0	-0.482869	0.0313041
     11380.85	0.019220	129782.0	210291.0	203830.0	-0.482636	0.0312060
     11381.29	0.019581	132339.0	214494.0	207942.0	-0.482915	0.0310226
     11381.73	0.018258	123258.0	199791.0	193707.0	-0.482992	0.0309251
     11382.16	0.019123	129059.0	209207.0	202887.0	-0.483055	0.0306750
     11382.60	0.018547	125222.0	203014.0	196876.0	-0.483187	0.0307009
     11383.04	0.019377	130632.0	211801.0	205406.0	-0.483263	0.0306586
     11383.48	0.019754	133007.0	215646.0	209177.0	-0.483236	0.0304574
     11383.92	0.018777	126895.0	205902.0	199749.0	-0.484040	0.0303387
     11384.36	0.020018	134961.0	218923.0	212423.0	-0.483734	0.0301405
     11384.79	0.019071	128702.0	208877.0	202714.0	-0.484246	0.0299494
     11385.23	0.020144	135777.0	220364.0	213909.0	-0.484267	0.0297300
     11385.67	0.020869	140579.0	228134.0	221493.0	-0.484164	0.0295422
     11386.11	0.019639	132313.0	214763.0	208543.0	-0.484365	0.0293898
     11386.55	0.020237	136715.0	222034.0	215564.0	-0.484932	0.0295727
     11386.99	0.019342	130484.0	211902.0	205829.0	-0.484873	0.0290782
     11387.43	0.017904	120479.0	195666.0	190052.0	-0.484934	0.0291114
     11387.87	0.018075	121558.0	197411.0	191772.0	-0.484896	0.0289807
     11388.30	0.017340	116828.0	189787.0	184401.0	-0.485200	0.0287897
     11388.74	0.018561	125005.0	203092.0	197348.0	-0.485305	0.0286904
     11389.18	0.020077	134867.0	219065.0	212892.0	-0.485079	0.0285835
     11389.62	0.020383	137072.0	222745.0	216495.0	-0.485521	0.0284602
     11390.06	0.021325	143594.0	233431.0	226933.0	-0.485897	0.0282317
     11390.50	0.021627	145482.0	236488.0	229952.0	-0.485845	0.0280269
     11390.94	0.021043	141469.0	229955.0	223634.0	-0.485803	0.0278729
     11391.38	0.020410	137252.0	223095.0	216989.0	-0.485779	0.0277510
     11391.82	0.019356	130458.0	212145.0	206403.0	-0.486219	0.0274394
     11392.26	0.019251	129631.0	210795.0	205046.0	-0.486194	0.0276518
     11392.69	0.018863	127306.0	207047.0	201439.0	-0.486352	0.0274592
     11393.13	0.018702	126498.0	205802.0	200253.0	-0.486688	0.0273330
     11393.57	0.018140	122847.0	199892.0	194524.0	-0.486838	0.0272217
     11394.01	0.018223	122832.0	199753.0	194477.0	-0.486264	0.0267677
     11394.45	0.018657	125952.0	204925.0	199459.0	-0.486743	0.0270354
     11394.89	0.017892	120912.0	196714.0	191523.0	-0.486688	0.0267430
     11395.33	0.019196	129819.0	211245.0	205699.0	-0.486877	0.0266047
     11395.77	0.020269	136916.0	222783.0	216951.0	-0.486831	0.0265267
     11396.21	0.020524	138570.0	225486.0	219637.0	-0.486882	0.0262819
     11396.65	0.020445	138371.0	225274.0	219401.0	-0.487379	0.0264163
     11397.09	0.020650	139519.0	227155.0	221280.0	-0.487432	0.0262037
     11397.53	0.019341	130577.0	212557.0	207130.0	-0.487247	0.0258636
     11397.97	0.019677	132883.0	216366.0	210904.0	-0.487502	0.0255684
     11398.41	0.018764	126548.0	206079.0	200861.0	-0.487638	0.0256465
     11398.85	0.017605	118850.0	193591.0	188687.0	-0.487885	0.0256581
     11399.29	0.017832	120516.0	196359.0	191440.0	-0.488162	0.0253702
     11399.73	0.018195	122560.0	199658.0	194682.0	-0.488005	0.0252384
     11400.17	0.019286	130248.0	212251.0	206998.0	-0.488329	0.0250604
     11400.61	0.021294	143875.0	234521.0	228728.0	-0.488600	0.0250116
     11401.05	0.020767	140138.0	228462.0	222844.0	-0.488742	0.0248979
     11401.49	0.021697	146345.0	238608.0	232767.0	-0.488855	0.0247841
     11401.93	0.020408	137531.0	224232.0	218750.0	-0.488832	0.0247517
     11402.37	0.020080	135168.0	220345.0	215060.0	-0.488676	0.0242774
     11402.81	0.019032	128177.0	209004.0	203957.0	-0.488941	0.0244442
     11403.25	0.019241	129647.0	211482.0	206438.0	-0.489325	0.0241398
     11403.69	0.018931	127413.0	207832.0	202860.0	-0.489296	0.0242140
     11404.13	0.018269	123033.0	200711.0	196003.0	-0.489413	0.0237361
     11404.57	0.018908	127324.0	207756.0	202885.0	-0.489629	0.0237250
     11405.01	0.018354	123628.0	201713.0	196993.0	-0.489569	0.0236777
     11405.45	0.019518	131590.0	214767.0	209806.0	-0.489863	0.0233704
     11405.89	0.020014	134917.0	220239.0	215120.0	-0.490054	0.0235173
     11406.33	0.019500	131553.0	214825.0	209884.0	-0.490414	0.0232687
     11406.77	0.019517	131486.0	214697.0	209777.0	-0.490327	0.0231827
     11407.21	0.019064	128410.0	209671.0	204931.0	-0.490311	0.0228663
     11407.65	0.019486	131280.0	214419.0	209542.0	-0.490600	0.0230078
     11408.09	0.020843	140415.0	229303.0	224183.0	-0.490442	0.0225816
     11408.53	0.019509	131253.0	214378.0	209624.0	-0.490614	0.0224254
     11408.97	0.019298	130008.0	212388.0	207659.0	-0.490819	0.0225175
     11409.41	0.019375	130357.0	213010.0	208340.0	-0.491062	0.0221678
     11409.85	0.018713	125738.0	205438.0	200988.0	-0.490944	0.0218991
     11410.29	0.018119	121722.0	198871.0	194537.0	-0.490917	0.0220340
     11410.73	0.018119	121865.0	199174.0	194879.0	-0.491265	0.0218000
     11411.17	0.019445	130935.0	213998.0	209411.0	-0.491266	0.0216678
     11411.61	0.019524	131329.0	214752.0	210210.0	-0.491778	0.0213768
     11412.05	0.020367	137002.0	224037.0	219280.0	-0.491816	0.0214618
     11412.49	0.020717	139453.0	228088.0	223291.0	-0.492004	0.0212557
     11412.93	0.020779	139725.0	228495.0	223726.0	-0.491838	0.0210922
     11413.37	0.020574	138317.0	226236.0	221557.0	-0.492031	0.0208988
     11413.82	0.020701	139006.0	227370.0	222692.0	-0.492062	0.0207890
     11414.26	0.019087	128302.0	209880.0	205605.0	-0.492149	0.0205791
     11414.70	0.018928	127161.0	208083.0	203851.0	-0.492483	0.0205477
     11415.14	0.018170	121906.0	199443.0	195455.0	-0.492278	0.0201983
     11415.58	0.018430	123879.0	202753.0	198701.0	-0.492683	0.0201873
