# Diamond Light Source
# Instrument: B18-CORE XAS Date: Fri, 29 Jul 2016 08:48:13 BST
# Ring energy:   3.0
# Ring current - start: 298.8
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.0; horizontal gap= 25.0; vertical offset=  5.1; horizontal offset= 18.3
# OH Mirror Coating: Cr
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap=  3.6; horizontal gap= 28.0; vertical offset= -7.2; horizontal offset= 19.0
# Experimental slits:  vertical gap= 28.6; horizontal gap= 45.0; vertical offset=  5.7; horizontal offset= -17.5
# HR Mirror : out; Y: 40.0; Pitch:  1.3; Coating: Cr
# Mirror 2: Pitch:  2.3; Height: -6.2; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 500 nA/V Offsets: 20 pA
# It Stanford sensitivity: 1 uA/V Offsets: 1 pA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Andrea_Pt//ascii/263820_PtSn_OC_1.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Andrea_Pt//nexus/263820_PtSn_OC_1.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Andrea_Pt/
# QEXAFS_Parameters2
# Sample_Parameters2
# Detector_Parameters2
# Output_Parameters2
# The contents of these files are also stored in the nexus file.
#
# Sample name: PtSn_OC
# Sample description: default sample description
# Additional comments: default additional comments
# command: qexafs_energy 11364.0 13000.0 3266 63.59 qexafs_counterTimer01
#
#
# qexafs_energy	    time	      I0	      It	    Iref	   lnI0It	 lnItIref
     11364.22	0.019470	136223.0	188047.0	181150.0	-0.322399	0.0373665
     11364.66	0.018755	131563.0	181628.0	174968.0	-0.322475	0.0373575
     11365.09	0.018918	132731.0	183275.0	176584.0	-0.322663	0.0371911
     11365.53	0.017531	122664.0	169400.0	163273.0	-0.322814	0.0368391
     11365.97	0.018676	130724.0	180516.0	173939.0	-0.322731	0.0371148
     11366.40	0.018351	128331.0	177303.0	170896.0	-0.323247	0.0368049
     11366.84	0.020562	143537.0	198314.0	191155.0	-0.323259	0.0367670
     11367.28	0.020288	141966.0	196154.0	189113.0	-0.323312	0.0365553
     11367.72	0.019826	138511.0	191448.0	184579.0	-0.323666	0.0365387
     11368.15	0.021292	148666.0	205468.0	198150.0	-0.323588	0.0362660
     11368.59	0.020737	144951.0	200380.0	193256.0	-0.323820	0.0361998
     11369.03	0.020393	142271.0	196701.0	189715.0	-0.323951	0.0361619
     11369.47	0.019790	138007.0	190830.0	184117.0	-0.324079	0.0358116
     11369.90	0.018753	130795.0	180908.0	174537.0	-0.324357	0.0358519
     11370.34	0.019099	132855.0	183747.0	177313.0	-0.324302	0.0356433
     11370.78	0.018705	130434.0	180466.0	174182.0	-0.324675	0.0354417
     11371.22	0.018550	129428.0	179087.0	172890.0	-0.324747	0.0352162
     11371.65	0.019835	138270.0	191346.0	184762.0	-0.324875	0.0350148
     11372.09	0.018745	130891.0	181139.0	174923.0	-0.324900	0.0349188
     11372.53	0.020461	142750.0	197581.0	190872.0	-0.325054	0.0345456
     11372.97	0.019770	138134.0	191234.0	184721.0	-0.325274	0.0346512
     11373.40	0.018767	130966.0	181341.0	175188.0	-0.325441	0.0345196
     11373.84	0.019753	137937.0	191025.0	184534.0	-0.325607	0.0345706
     11374.28	0.019504	136254.0	188688.0	182330.0	-0.325574	0.0342766
     11374.72	0.019697	137765.0	190827.0	184431.0	-0.325818	0.0340918
     11375.15	0.019879	139101.0	192688.0	186287.0	-0.325872	0.0337838
     11375.59	0.019139	134017.0	185669.0	179518.0	-0.325999	0.0336900
     11376.03	0.018656	130560.0	180915.0	174927.0	-0.326194	0.0336586
     11376.47	0.018060	126281.0	175013.0	169208.0	-0.326351	0.0337315
     11376.91	0.018352	128489.0	178106.0	172228.0	-0.326536	0.0335597
     11377.34	0.017358	121349.0	168206.0	162703.0	-0.326519	0.0332630
     11377.78	0.020825	145618.0	201891.0	195317.0	-0.326741	0.0331041
     11378.22	0.019834	138657.0	192306.0	185988.0	-0.327085	0.0334057
     11378.66	0.020559	143722.0	199334.0	192888.0	-0.327101	0.0328721
     11379.10	0.021089	147399.0	204452.0	197879.0	-0.327190	0.0326775
     11379.53	0.020028	139738.0	193828.0	187607.0	-0.327202	0.0326218
     11379.97	0.020630	143757.0	199468.0	193079.0	-0.327529	0.0325544
     11380.41	0.019925	139075.0	192985.0	186834.0	-0.327599	0.0323919
     11380.85	0.018712	130559.0	181205.0	175471.0	-0.327804	0.0321552
     11381.29	0.020018	139376.0	193445.0	187354.0	-0.327818	0.0319934
     11381.73	0.018791	130809.0	181600.0	175868.0	-0.328068	0.0320728
     11382.16	0.018354	128057.0	177793.0	172212.0	-0.328144	0.0318937
     11382.60	0.018641	129938.0	180430.0	174796.0	-0.328285	0.0317233
     11383.04	0.018993	132237.0	183634.0	177937.0	-0.328349	0.0315151
     11383.48	0.019664	137117.0	190467.0	184595.0	-0.328644	0.0313147
     11383.92	0.019466	135350.0	188028.0	182244.0	-0.328727	0.0312444
     11384.36	0.019415	135289.0	187975.0	182236.0	-0.328896	0.0310064
     11384.79	0.019490	135552.0	188349.0	182600.0	-0.328941	0.0309987
     11385.23	0.020008	139110.0	193327.0	187498.0	-0.329118	0.0306149
     11385.67	0.020627	143598.0	199581.0	193569.0	-0.329202	0.0305861
     11386.11	0.019479	135584.0	188464.0	182798.0	-0.329316	0.0305253
     11386.55	0.020044	139442.0	193866.0	188043.0	-0.329518	0.0304965
     11386.99	0.019178	133208.0	185256.0	179725.0	-0.329827	0.0303107
     11387.43	0.018195	126503.0	175904.0	170712.0	-0.329672	0.0299605
     11387.87	0.017764	123542.0	171847.0	166754.0	-0.330023	0.0300849
     11388.30	0.017720	122992.0	171075.0	166095.0	-0.329983	0.0295421
     11388.74	0.018061	125378.0	174455.0	169322.0	-0.330334	0.0298646
     11389.18	0.020172	140064.0	194891.0	189217.0	-0.330341	0.0295459
     11389.62	0.019852	137775.0	191762.0	186212.0	-0.330633	0.0293692
     11390.06	0.021139	146863.0	204449.0	198508.0	-0.330818	0.0294892
     11390.50	0.021720	150994.0	210191.0	204145.0	-0.330777	0.0291861
     11390.94	0.020944	145183.0	202143.0	196357.0	-0.330980	0.0290409
     11391.38	0.020553	143012.0	199169.0	193484.0	-0.331225	0.0289589
     11391.82	0.020061	139524.0	194348.0	188841.0	-0.331414	0.0287450
     11392.26	0.019263	133870.0	186448.0	181206.0	-0.331283	0.0285179
     11392.69	0.019211	133686.0	186241.0	181008.0	-0.331548	0.0285003
     11393.13	0.018779	131014.0	182550.0	177460.0	-0.331720	0.0282789
     11393.57	0.018330	127730.0	177988.0	173014.0	-0.331797	0.0283436
     11394.01	0.018580	129428.0	180412.0	175404.0	-0.332118	0.0281512
     11394.45	0.018587	129577.0	180630.0	175654.0	-0.332175	0.0279346
     11394.89	0.018791	131493.0	183334.0	178289.0	-0.332356	0.0279038
     11395.33	0.018895	131982.0	183993.0	178969.0	-0.332232	0.0276851
     11395.77	0.019865	138431.0	193045.0	187814.0	-0.332551	0.0274712
     11396.21	0.019780	137916.0	192350.0	187106.0	-0.332672	0.0276413
     11396.65	0.019971	139242.0	194214.0	188988.0	-0.332747	0.0272771
     11397.09	0.020563	143274.0	199887.0	194531.0	-0.332993	0.0271607
     11397.53	0.019847	138511.0	193300.0	188129.0	-0.333294	0.0271155
     11397.97	0.018822	131319.0	183228.0	178374.0	-0.333102	0.0268488
     11398.41	0.019149	133471.0	186256.0	181370.0	-0.333238	0.0265829
     11398.85	0.017019	118614.0	165563.0	161232.0	-0.333477	0.0265075
     11399.29	0.017714	123492.0	172404.0	167907.0	-0.333664	0.0264303
     11399.73	0.018776	130627.0	182385.0	177645.0	-0.333774	0.0263327
     11400.17	0.018412	128028.0	178793.0	174171.0	-0.333980	0.0261911
     11400.61	0.020449	142452.0	198968.0	193876.0	-0.334139	0.0259252
     11401.05	0.020948	145598.0	203390.0	198159.0	-0.334276	0.0260556
     11401.49	0.021286	148185.0	207042.0	201755.0	-0.334460	0.0258676
     11401.93	0.021351	148855.0	208016.0	202739.0	-0.334642	0.0256956
     11402.37	0.021077	146599.0	204877.0	199729.0	-0.334709	0.0254484
     11402.81	0.019120	132943.0	185813.0	181159.0	-0.334820	0.0253657
     11403.25	0.019017	132437.0	185142.0	180524.0	-0.335016	0.0252594
     11403.69	0.018992	132140.0	184733.0	180149.0	-0.335050	0.0251273
     11404.13	0.018381	127737.0	178625.0	174255.0	-0.335315	0.0247689
     11404.57	0.018946	131879.0	184447.0	179918.0	-0.335477	0.0248610
     11405.01	0.018383	127786.0	178736.0	174361.0	-0.335553	0.0247820
     11405.45	0.019007	132156.0	184907.0	180466.0	-0.335870	0.0243106
     11405.89	0.020032	139266.0	194885.0	190193.0	-0.336024	0.0243703
     11406.33	0.019692	137037.0	191784.0	187144.0	-0.336119	0.0244914
     11406.77	0.019603	136481.0	191035.0	186488.0	-0.336271	0.0240898
     11407.21	0.019414	135044.0	189010.0	184532.0	-0.336199	0.0239770
     11407.65	0.019117	132813.0	185938.0	181556.0	-0.336471	0.0238491
     11408.09	0.020443	142195.0	199080.0	194462.0	-0.336507	0.0234700
     11408.53	0.019504	135569.0	189877.0	185465.0	-0.336896	0.0235103
     11408.97	0.019431	135153.0	189308.0	184950.0	-0.336968	0.0232898
     11409.41	0.019632	136321.0	190911.0	186570.0	-0.336795	0.0230008
     11409.85	0.018757	130480.0	182798.0	178611.0	-0.337162	0.0231715
     11410.29	0.017729	123073.0	172436.0	168552.0	-0.337248	0.0227818
     11410.73	0.017884	124134.0	173960.0	170065.0	-0.337464	0.0226447
     11411.17	0.019143	133012.0	186445.0	182259.0	-0.337697	0.0227075
     11411.61	0.019789	137733.0	193050.0	188736.0	-0.337632	0.0226000
