# Diamond Light Source
# Instrument: B18-CORE XAS Date: Fri, 29 Jul 2016 13:51:17 BST
# Ring energy:   3.0
# Ring current - start: 301.3
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.0; horizontal gap= 25.0; vertical offset=  5.1; horizontal offset= 18.3
# OH Mirror Coating: Cr
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap=  3.6; horizontal gap= 28.0; vertical offset= -7.2; horizontal offset= 19.0
# Experimental slits:  vertical gap= 28.6; horizontal gap= 45.0; vertical offset=  5.7; horizontal offset= -17.5
# HR Mirror : out; Y: 40.0; Pitch:  1.3; Coating: Cr
# Mirror 2: Pitch:  2.3; Height: -6.2; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 500 nA/V Offsets: 20 pA
# It Stanford sensitivity: 1 uA/V Offsets: 1 pA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Andrea_Pt//ascii/263936_PtSn_Alloy_H2_2.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Andrea_Pt//nexus/263936_PtSn_Alloy_H2_2.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Andrea_Pt/
# QEXAFS_Parameters5
# Sample_Parameters5
# Detector_Parameters5
# Output_Parameters5
# The contents of these files are also stored in the nexus file.
#
# Sample name: PtSn_Alloy_H2
# Sample description: default sample description
# Additional comments: default additional comments
# command: qexafs_energy 11364.0 13000.0 3266 63.59 qexafs_counterTimer01
#
#
# qexafs_energy	    time	      I0	      It	    Iref	   lnI0It	 lnItIref
     11364.22	0.019369	131142.0	202118.0	195095.0	-0.432571	0.0353651
     11364.66	0.018607	126174.0	194542.0	187794.0	-0.432986	0.0353025
     11365.09	0.018202	123294.0	190104.0	183567.0	-0.433000	0.0349916
     11365.53	0.017575	118960.0	183415.0	177096.0	-0.432964	0.0350594
     11365.97	0.019222	129870.0	200255.0	193388.0	-0.433058	0.0348930
     11366.40	0.019100	129072.0	199106.0	192314.0	-0.433467	0.0347079
     11366.84	0.020262	136998.0	211382.0	204222.0	-0.433701	0.0344593
     11367.28	0.019935	134787.0	207981.0	200909.0	-0.433751	0.0345947
     11367.72	0.020571	138723.0	214042.0	206812.0	-0.433693	0.0343621
     11368.15	0.021249	143343.0	221185.0	213753.0	-0.433759	0.0341783
     11368.59	0.020342	137168.0	211689.0	204579.0	-0.433912	0.0341640
     11369.03	0.020854	140694.0	217198.0	209938.0	-0.434222	0.0339971
     11369.47	0.019594	132149.0	204041.0	197258.0	-0.434391	0.0338084
     11369.90	0.019107	128857.0	198986.0	192400.0	-0.434531	0.0336579
     11370.34	0.019265	129726.0	200391.0	193798.0	-0.434846	0.0334541
     11370.78	0.018670	125728.0	194219.0	187832.0	-0.434866	0.0334384
     11371.22	0.019142	129020.0	199321.0	192792.0	-0.434949	0.0333047
     11371.65	0.019237	129879.0	200744.0	194186.0	-0.435427	0.0332140
     11372.09	0.019258	130114.0	201113.0	194602.0	-0.435456	0.0329105
     11372.53	0.020299	136978.0	211732.0	204903.0	-0.435501	0.0327846
     11372.97	0.019562	131803.0	203749.0	197224.0	-0.435580	0.0325487
     11373.40	0.019115	128960.0	199376.0	193045.0	-0.435690	0.0322692
     11373.84	0.018838	127108.0	196521.0	190266.0	-0.435732	0.0323462
     11374.28	0.019726	133299.0	206082.0	199577.0	-0.435679	0.0320740
     11374.72	0.019842	134222.0	207543.0	200989.0	-0.435843	0.0320884
     11375.15	0.018890	127558.0	197225.0	191013.0	-0.435774	0.0320037
     11375.59	0.019296	130348.0	201581.0	195293.0	-0.435983	0.0316903
     11376.03	0.018549	125294.0	193794.0	187755.0	-0.436133	0.0316578
     11376.47	0.018204	122815.0	189986.0	184081.0	-0.436271	0.0315745
     11376.91	0.018367	123985.0	191781.0	185869.0	-0.436194	0.0313120
     11377.34	0.018134	122675.0	189868.0	184006.0	-0.436791	0.0313607
     11377.78	0.021647	146170.0	226283.0	219302.0	-0.437016	0.0313367
     11378.22	0.019882	134233.0	207826.0	201439.0	-0.437124	0.0312146
     11378.66	0.020338	137400.0	212730.0	206309.0	-0.437127	0.0306487
     11379.10	0.020348	137357.0	212689.0	206257.0	-0.437248	0.0307080
     11379.53	0.019650	132486.0	205111.0	198932.0	-0.437074	0.0305882
     11379.97	0.020795	139929.0	216684.0	210228.0	-0.437305	0.0302474
     11380.41	0.019419	130949.0	202860.0	196761.0	-0.437708	0.0305263
     11380.85	0.019421	130980.0	202890.0	196883.0	-0.437619	0.0300543
     11381.29	0.019702	132676.0	205481.0	199395.0	-0.437444	0.0300658
     11381.73	0.018479	124573.0	193010.0	187307.0	-0.437850	0.0299930
     11382.16	0.018960	127421.0	197404.0	191616.0	-0.437756	0.0297590
     11382.60	0.018454	124186.0	192456.0	186809.0	-0.438087	0.0297809
     11383.04	0.018724	126214.0	195667.0	189987.0	-0.438435	0.0294586
     11383.48	0.019488	131324.0	203602.0	197704.0	-0.438500	0.0293961
     11383.92	0.018768	126174.0	195644.0	190038.0	-0.438635	0.0290726
     11384.36	0.020270	136210.0	211248.0	205189.0	-0.438835	0.0291013
     11384.79	0.019141	128573.0	199406.0	193701.0	-0.438846	0.0290272
     11385.23	0.020136	135356.0	209943.0	204027.0	-0.438928	0.0285837
     11385.67	0.020569	137782.0	213651.0	207611.0	-0.438671	0.0286777
     11386.11	0.019773	132956.0	206335.0	200501.0	-0.439483	0.0286818
     11386.55	0.020453	137504.0	213400.0	207425.0	-0.439515	0.0283985
     11386.99	0.019053	128034.0	198711.0	193187.0	-0.439556	0.0281929
     11387.43	0.017931	120773.0	187519.0	182287.0	-0.439967	0.0282978
     11387.87	0.018270	122833.0	190671.0	185437.0	-0.439724	0.0278342
     11388.30	0.017628	118387.0	183790.0	178741.0	-0.439835	0.0278560
     11388.74	0.018801	126311.0	196163.0	190790.0	-0.440199	0.0277726
     11389.18	0.019313	129534.0	201097.0	195653.0	-0.439844	0.0274447
     11389.62	0.020098	134810.0	209367.0	203695.0	-0.440222	0.0274649
     11390.06	0.021944	147184.0	228636.0	222471.0	-0.440448	0.0273345
     11390.50	0.021590	145006.0	225343.0	219283.0	-0.440849	0.0272606
     11390.94	0.021168	142368.0	221323.0	215435.0	-0.441208	0.0269639
     11391.38	0.020905	140233.0	217944.0	212194.0	-0.440933	0.0267372
     11391.82	0.019605	131675.0	204692.0	199285.0	-0.441170	0.0267704
     11392.26	0.019363	130288.0	202546.0	197197.0	-0.441220	0.0267638
     11392.69	0.018801	126520.0	196690.0	191565.0	-0.441228	0.0264017
     11393.13	0.017833	120332.0	187128.0	182243.0	-0.441538	0.0264519
     11393.57	0.018235	122808.0	190962.0	186025.0	-0.441452	0.0261934
     11394.01	0.018283	123241.0	191656.0	186732.0	-0.441560	0.0260277
     11394.45	0.019075	128690.0	200170.0	195050.0	-0.441761	0.0259111
     11394.89	0.018171	122274.0	190176.0	185340.0	-0.441686	0.0257580
     11395.33	0.019571	131855.0	205073.0	199867.0	-0.441663	0.0257139
     11395.77	0.020046	134994.0	210012.0	204732.0	-0.441934	0.0254629
     11396.21	0.020068	135597.0	211036.0	205739.0	-0.442341	0.0254204
     11396.65	0.020324	137297.0	213694.0	208330.0	-0.442399	0.0254217
     11397.09	0.020115	135604.0	211045.0	205783.0	-0.442333	0.0252492
     11397.53	0.018787	126932.0	197613.0	192724.0	-0.442659	0.0250515
     11397.97	0.019141	128664.0	200259.0	195379.0	-0.442407	0.0246703
     11398.41	0.018127	122097.0	190092.0	185453.0	-0.442692	0.0247067
     11398.85	0.017784	119618.0	186309.0	181741.0	-0.443103	0.0248240
     11399.29	0.018218	122643.0	191003.0	186409.0	-0.443011	0.0243460
