# Diamond Light Source
# Instrument: B18-CORE XAS Date: Wed, 27 Jul 2016 22:47:34 BST
# Ring energy:   3.0
# Ring current - start: 299.1
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.5; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(311)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 28.6; horizontal gap= 45.0; vertical offset=  5.7; horizontal offset= -17.5
# HR Mirror : out; Y: 37.8; Pitch:  0.3; Coating: Pt
# Mirror 2: Pitch:  2.3; Height: -6.4; Yaw: -1.6; Bend:  0.8;
# I0 Stanford sensitivity: 20 nA/V Offsets: 20 pA
# It Stanford sensitivity: 100 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 20 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Andrea_Sn//ascii/262883_PtSn_OC_Abu_2.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Andrea_Sn//nexus/262883_PtSn_OC_Abu_2.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Andrea_Sn/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: PtSn_OC_Abu
# Sample description: default sample description
# Additional comments: default additional comments
# command: qexafs_energy 29000.0 30050.0 2094 263.53 qexafs_counterTimer01
#
#
# qexafs_energy	   time	       I0	       It	     Iref	  lnI0It	 lnItIref
     29000.24	0.12715	1887926.0	1481993.0	3077518.0	0.242091	-0.730736
     29000.73	0.17613	2595344.0	2037437.0	4232620.0	0.242026	-0.731129
     29001.21	0.14376	2092995.0	1643506.0	3413556.0	0.241764	-0.730923
     29001.69	0.091054	1367285.0	1073241.0	2229444.0	0.242144	-0.731069
     29002.18	0.11307	1682214.0	1320820.0	2743646.0	0.241858	-0.731035
     29002.66	0.12885	1922354.0	1509294.0	3135023.0	0.241908	-0.730995
     29003.14	0.12660	1843173.0	1447068.0	3006564.0	0.241949	-0.731258
     29003.63	0.13353	1971084.0	1547533.0	3214745.0	0.241922	-0.731086
     29004.11	0.12264	1788152.0	1404153.0	2916662.0	0.241748	-0.731006
     29004.59	0.13055	1920989.0	1508445.0	3132608.0	0.241761	-0.730787
     29005.08	0.12618	1849468.0	1452222.0	3016809.0	0.241803	-0.731105
     29005.56	0.12699	1871540.0	1469614.0	3052434.0	0.241762	-0.730940
     29006.05	0.12613	1874897.0	1472264.0	3058989.0	0.241752	-0.731283
     29006.53	0.12456	1856415.0	1457905.0	3028366.0	0.241647	-0.731023
     29007.01	0.13366	1967917.0	1545542.0	3210448.0	0.241601	-0.731036
     29007.50	0.12156	1783144.0	1400367.0	2908557.0	0.241644	-0.730923
     29007.98	0.13320	1932172.0	1517322.0	3151958.0	0.241698	-0.731077
     29008.46	0.11933	1746599.0	1371917.0	2849692.0	0.241461	-0.731002
     29008.95	0.10467	1539012.0	1209102.0	2511071.0	0.241263	-0.730831
     29009.43	0.12674	1868726.0	1467643.0	3048808.0	0.241599	-0.731093
     29009.92	0.12169	1801393.0	1415105.0	2939836.0	0.241357	-0.731150
     29010.40	0.11992	1775149.0	1394837.0	2896820.0	0.241107	-0.730836
     29010.88	0.12355	1809110.0	1421142.0	2951676.0	0.241374	-0.730912
     29011.37	0.11833	1715818.0	1348212.0	2800987.0	0.241111	-0.731193
     29011.85	0.13446	1964870.0	1543233.0	3205878.0	0.241547	-0.731106
     29012.34	0.13377	1979707.0	1555303.0	3230568.0	0.241278	-0.730988
     29012.82	0.12078	1750350.0	1375297.0	2856601.0	0.241146	-0.730963
     29013.30	0.12854	1852347.0	1455314.0	3023480.0	0.241232	-0.731187
     29013.79	0.13662	1995519.0	1568030.0	3257187.0	0.241084	-0.731044
     29014.27	0.12272	1816782.0	1427307.0	2965330.0	0.241277	-0.731199
     29014.76	0.13121	1934989.0	1520018.0	3157574.0	0.241379	-0.731082
     29015.24	0.13838	2052849.0	1613064.0	3351099.0	0.241093	-0.731153
     29015.72	0.10858	1597163.0	1255258.0	2607025.0	0.240888	-0.730869
     29016.21	0.12184	1813111.0	1424774.0	2959247.0	0.241031	-0.730922
     29016.69	0.13530	1992769.0	1565896.0	3252917.0	0.241067	-0.731094
     29017.18	0.11196	1639983.0	1288652.0	2677032.0	0.241089	-0.731112
     29017.66	0.11940	1753693.0	1377947.0	2862403.0	0.241129	-0.731067
     29018.14	0.14393	2111104.0	1659230.0	3445741.0	0.240857	-0.730785
     29018.63	0.11619	1723977.0	1354641.0	2814285.0	0.241097	-0.731172
     29019.11	0.13118	1948211.0	1530974.0	3180370.0	0.241007	-0.731093
     29019.60	0.13091	1949451.0	1532016.0	3181972.0	0.240963	-0.730917
     29020.08	0.13041	1962332.0	1542916.0	3204100.0	0.240459	-0.730757
     29020.57	0.12641	1857916.0	1460431.0	3033876.0	0.240724	-0.731109
     29021.05	0.12769	1890569.0	1486019.0	3086446.0	0.240777	-0.730920
     29021.53	0.11915	1760044.0	1383118.0	2873653.0	0.240998	-0.731244
     29022.02	0.13816	2052814.0	1613693.0	3352176.0	0.240686	-0.731084
     29022.50	0.11904	1752393.0	1377445.0	2861135.0	0.240752	-0.730988
     29022.99	0.13620	1974485.0	1552140.0	3224249.0	0.240673	-0.731065
     29023.47	0.14510	2112675.0	1661002.0	3450335.0	0.240534	-0.731050
     29023.96	0.10602	1539814.0	1210587.0	2514978.0	0.240556	-0.731159
     29024.44	0.11468	1682387.0	1322550.0	2746711.0	0.240652	-0.730843
     29024.92	0.12120	1806870.0	1420329.0	2950438.0	0.240708	-0.731065
     29025.41	0.11612	1717247.0	1350350.0	2805503.0	0.240359	-0.731219
     29025.89	0.11857	1718100.0	1351033.0	2806006.0	0.240350	-0.730893
     29026.38	0.13128	1947228.0	1530590.0	3179758.0	0.240754	-0.731152
     29026.86	0.10952	1609944.0	1266204.0	2630037.0	0.240176	-0.730974
     29027.35	0.12603	1850683.0	1455271.0	3022564.0	0.240363	-0.730913
     29027.83	0.10431	1521246.0	1196122.0	2484264.0	0.240445	-0.730892
     29028.32	0.11882	1749547.0	1375469.0	2857286.0	0.240562	-0.731077
     29028.80	0.099665	1481509.0	1165064.0	2419696.0	0.240285	-0.730866
     29029.28	0.13700	1969185.0	1548538.0	3217095.0	0.240308	-0.731168
     29029.77	0.11788	1714086.0	1347798.0	2800528.0	0.240408	-0.731336
     29030.25	0.13252	1923753.0	1513140.0	3143054.0	0.240091	-0.731008
     29030.74	0.13696	2015165.0	1585127.0	3292780.0	0.240037	-0.731068
     29031.22	0.12954	1887738.0	1484582.0	3084401.0	0.240246	-0.731224
     29031.71	0.11476	1669861.0	1313551.0	2728889.0	0.240006	-0.731160
     29032.19	0.13182	1975630.0	1554017.0	3228283.0	0.240044	-0.731107
     29032.68	0.11982	1765229.0	1388450.0	2884647.0	0.240092	-0.731215
     29033.16	0.12489	1826442.0	1436297.0	2983910.0	0.240302	-0.731166
     29033.65	0.15884	2385100.0	1876311.0	3897224.0	0.239933	-0.730957
     29034.13	0.14419	2141369.0	1684777.0	3499540.0	0.239812	-0.730998
     29034.62	0.13285	1945085.0	1530039.0	3178876.0	0.240012	-0.731234
     29035.10	0.10034	1454452.0	1144197.0	2376891.0	0.239926	-0.731090
     29035.58	0.10964	1605844.0	1263683.0	2624451.0	0.239619	-0.730841
     29036.07	0.13805	2045131.0	1608936.0	3342398.0	0.239889	-0.731115
     29036.55	0.12993	1945763.0	1530961.0	3180022.0	0.239759	-0.730992
     29037.04	0.13237	1936720.0	1523927.0	3165177.0	0.239705	-0.730918
     29037.52	0.13034	1918080.0	1509624.0	3135258.0	0.239464	-0.730851
     29038.01	0.13707	2000120.0	1574123.0	3270084.0	0.239509	-0.731117
     29038.49	0.14487	2132677.0	1677876.0	3485148.0	0.239849	-0.730982
     29038.98	0.12559	1858702.0	1462769.0	3038223.0	0.239547	-0.730942
     29039.46	0.12666	1860082.0	1463834.0	3040492.0	0.239562	-0.730960
     29039.95	0.12941	1875239.0	1475832.0	3065456.0	0.239514	-0.730974
     29040.43	0.13258	1962018.0	1544314.0	3207638.0	0.239394	-0.730955
     29040.92	0.12590	1851856.0	1457574.0	3027429.0	0.239415	-0.730940
     29041.40	0.12313	1803804.0	1419695.0	2948431.0	0.239456	-0.730831
     29041.89	0.12709	1888724.0	1486670.0	3087661.0	0.239363	-0.730875
     29042.37	0.11647	1707559.0	1343820.0	2791334.0	0.239549	-0.731003
     29042.86	0.13308	1982031.0	1559716.0	3239377.0	0.239618	-0.730877
     29043.34	0.12449	1848058.0	1454429.0	3020464.0	0.239522	-0.730797
     29043.83	0.13067	1918169.0	1509642.0	3135014.0	0.239499	-0.730761
     29044.31	0.12465	1815658.0	1428709.0	2966989.0	0.239677	-0.730776
     29044.80	0.12600	1831543.0	1441760.0	2995079.0	0.239294	-0.731106
     29045.28	0.12352	1785809.0	1405821.0	2919274.0	0.239250	-0.730713
     29045.77	0.12037	1739169.0	1368885.0	2843657.0	0.239411	-0.731094
     29046.25	0.12588	1839700.0	1448832.0	3008327.0	0.238845	-0.730626
     29046.74	0.10849	1588001.0	1250216.0	2596090.0	0.239160	-0.730690
     29047.22	0.12567	1862009.0	1466136.0	3044366.0	0.239026	-0.730662
     29047.71	0.12549	1848839.0	1455620.0	3022606.0	0.239126	-0.730687
     29048.19	0.11974	1773214.0	1395840.0	2898375.0	0.239297	-0.730654
     29048.68	0.11842	1746736.0	1375196.0	2855398.0	0.239153	-0.730615
     29049.16	0.12715	1834784.0	1444388.0	2999357.0	0.239241	-0.730712
     29049.65	0.12027	1753585.0	1380670.0	2867800.0	0.239093	-0.730976
     29050.13	0.13048	1874941.0	1476244.0	3065623.0	0.239076	-0.730750
     29050.62	0.13360	1941951.0	1529296.0	3175109.0	0.238886	-0.730534
     29051.10	0.12725	1863572.0	1467552.0	3047000.0	0.238899	-0.730562
     29051.59	0.13868	2018157.0	1589567.0	3299801.0	0.238723	-0.730401
     29052.08	0.12284	1812188.0	1427151.0	2963389.0	0.238855	-0.730653
     29052.56	0.11868	1734627.0	1366019.0	2836115.0	0.238892	-0.730534
     29053.05	0.12619	1818308.0	1432325.0	2972802.0	0.238607	-0.730206
     29053.53	0.11745	1746161.0	1375323.0	2855002.0	0.238731	-0.730384
