# Diamond Light Source
# Instrument: B18-CORE XAS Date: Thu, 28 Jul 2016 02:08:46 BST
# Ring energy:   3.0
# Ring current - start: 298.7
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.5; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(311)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 28.6; horizontal gap= 45.0; vertical offset=  5.7; horizontal offset= -17.5
# HR Mirror : out; Y: 37.8; Pitch:  0.3; Coating: Pt
# Mirror 2: Pitch:  2.3; Height: -6.4; Yaw: -1.6; Bend:  0.8;
# I0 Stanford sensitivity: 20 nA/V Offsets: 20 pA
# It Stanford sensitivity: 100 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 20 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Andrea_Sn//ascii/262924_PtSn_OCA_H2_Abu_3.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Andrea_Sn//nexus/262924_PtSn_OCA_H2_Abu_3.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Andrea_Sn/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: PtSn_OCA_H2_Abu
# Sample description: default sample description
# Additional comments: default additional comments
# command: qexafs_energy 29000.0 30050.0 2094 263.53 qexafs_counterTimer01
#
#
# qexafs_energy	   time	       I0	       It	     Iref	   lnI0It	 lnItIref
     29000.24	0.15060	2414131.0	2228938.0	4614545.0	0.0798141	-0.727688
     29000.73	0.19656	3140942.0	2900428.0	6004789.0	0.0796644	-0.727699
     29001.21	0.10636	1703846.0	1573003.0	3256509.0	0.0799015	-0.727669
     29001.69	0.087911	1404610.0	1297005.0	2685144.0	0.0797019	-0.727677
     29002.18	0.12455	1990649.0	1838359.0	3805723.0	0.0795874	-0.727633
     29002.66	0.12877	2066067.0	1908007.0	3949374.0	0.0795876	-0.727498
     29003.14	0.12942	2076034.0	1916964.0	3968223.0	0.0797167	-0.727576
     29003.63	0.12953	2071600.0	1913202.0	3961260.0	0.0795430	-0.727784
     29004.11	0.12687	2030454.0	1875435.0	3882369.0	0.0794188	-0.727605
     29004.59	0.13077	2091472.0	1931649.0	3998952.0	0.0794941	-0.727658
     29005.08	0.11911	1910019.0	1763831.0	3651668.0	0.0796250	-0.727696
     29005.56	0.12297	1967787.0	1817414.0	3763441.0	0.0794949	-0.727919
     29006.05	0.12588	2013652.0	1859566.0	3850113.0	0.0796069	-0.727759
     29006.53	0.12715	2040232.0	1884483.0	3901023.0	0.0794100	-0.727585
     29007.01	0.12288	1967892.0	1817556.0	3762888.0	0.0794702	-0.727694
     29007.50	0.12659	2029126.0	1874357.0	3879757.0	0.0793395	-0.727507
     29007.98	0.12965	2081428.0	1922717.0	3980812.0	0.0793149	-0.727747
     29008.46	0.13058	2097026.0	1936710.0	4009713.0	0.0795295	-0.727729
     29008.95	0.099667	1594241.0	1472580.0	3049486.0	0.0793818	-0.727957
     29009.43	0.11878	1901280.0	1756598.0	3636919.0	0.0791484	-0.727758
     29009.92	0.12751	2045604.0	1889887.0	3911071.0	0.0791761	-0.727294
     29010.40	0.11587	1861262.0	1719220.0	3558528.0	0.0793841	-0.727476
     29010.88	0.12130	1946331.0	1798250.0	3722751.0	0.0791321	-0.727649
     29011.37	0.13796	2218850.0	2050114.0	4244645.0	0.0790936	-0.727763
     29011.85	0.12684	2044242.0	1888640.0	3909729.0	0.0791701	-0.727611
     29012.34	0.12656	2038764.0	1883529.0	3900163.0	0.0791966	-0.727871
     29012.82	0.11922	1919888.0	1773620.0	3672711.0	0.0792442	-0.727907
     29013.30	0.13252	2137812.0	1975035.0	4089576.0	0.0791968	-0.727855
     29013.79	0.12892	2074725.0	1916771.0	3969037.0	0.0791866	-0.727881
     29014.27	0.11690	1884295.0	1741124.0	3605316.0	0.0790229	-0.727879
     29014.76	0.13462	2167200.0	2002635.0	4145772.0	0.0789722	-0.727625
     29015.24	0.13030	2094887.0	1935713.0	4007655.0	0.0790239	-0.727731
     29015.72	0.11877	1912984.0	1767549.0	3659503.0	0.0790705	-0.727734
     29016.21	0.12421	1999582.0	1847965.0	3825791.0	0.0788531	-0.727680
     29016.69	0.11957	1924495.0	1778358.0	3682057.0	0.0789731	-0.727781
     29017.18	0.12758	2053892.0	1898033.0	3929942.0	0.0789184	-0.727807
     29017.66	0.12812	2061009.0	1904681.0	3943178.0	0.0788811	-0.727672
     29018.14	0.12138	1951728.0	1803840.0	3734395.0	0.0787974	-0.727668
     29018.63	0.14237	2289375.0	2115984.0	4380533.0	0.0787589	-0.727650
