# Diamond Light Source
# Instrument: B18-CORE XAS Date: Wed, 27 Jul 2016 23:13:14 BST
# Ring energy:   3.0
# Ring current - start: 300.4
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.5; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(311)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 28.6; horizontal gap= 45.0; vertical offset=  5.7; horizontal offset= -17.5
# HR Mirror : out; Y: 37.8; Pitch:  0.3; Coating: Pt
# Mirror 2: Pitch:  2.3; Height: -6.4; Yaw: -1.6; Bend:  0.8;
# I0 Stanford sensitivity: 20 nA/V Offsets: 20 pA
# It Stanford sensitivity: 100 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 20 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Andrea_Sn//ascii/262888_PtSn_OCH_Abu_4.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Andrea_Sn//nexus/262888_PtSn_OCH_Abu_4.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Andrea_Sn/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: PtSn_OCH_Abu
# Sample description: default sample description
# Additional comments: default additional comments
# command: qexafs_energy 29000.0 30050.0 2094 263.53 qexafs_counterTimer01
#
#
# qexafs_energy	   time	       I0	       It	     Iref	  lnI0It	 lnItIref
     29000.24	0.13587	2059845.0	1835497.0	3812310.0	0.115315	-0.730920
     29000.73	0.16787	2530439.0	2254802.0	4684528.0	0.115331	-0.731203
     29001.21	0.14763	2200184.0	1960540.0	4072746.0	0.115321	-0.731098
     29001.69	0.083434	1251068.0	1114664.0	2315482.0	0.115445	-0.731065
     29002.18	0.11853	1773865.0	1581108.0	3283744.0	0.115035	-0.730858
     29002.66	0.13305	2020120.0	1800997.0	3740579.0	0.114817	-0.730900
     29003.14	0.12624	1888986.0	1683672.0	3497898.0	0.115063	-0.731185
     29003.63	0.14044	2143816.0	1911356.0	3970075.0	0.114774	-0.730972
     29004.11	0.10663	1633189.0	1455584.0	3023428.0	0.115127	-0.730984
     29004.59	0.13808	2076745.0	1850864.0	3845152.0	0.115149	-0.731161
     29005.08	0.11529	1730802.0	1543092.0	3204619.0	0.114797	-0.730805
     29005.56	0.12577	1906523.0	1699024.0	3529650.0	0.115227	-0.731145
     29006.05	0.12973	1947508.0	1735887.0	3605919.0	0.115032	-0.731058
     29006.53	0.12230	1816930.0	1619629.0	3364206.0	0.114951	-0.730995
     29007.01	0.13400	2003159.0	1785642.0	3709424.0	0.114947	-0.731099
     29007.50	0.12005	1815908.0	1619532.0	3364134.0	0.114448	-0.731033
     29007.98	0.12451	1881189.0	1677309.0	3484031.0	0.114713	-0.730999
     29008.46	0.13527	2054398.0	1832053.0	3805576.0	0.114546	-0.731030
     29008.95	0.099926	1491271.0	1329601.0	2761776.0	0.114750	-0.730995
     29009.43	0.11945	1795869.0	1601479.0	3326552.0	0.114561	-0.731009
     29009.92	0.12158	1855465.0	1655226.0	3437663.0	0.114198	-0.730854
     29010.40	0.12237	1850166.0	1649658.0	3427322.0	0.114707	-0.731211
     29010.88	0.12309	1858968.0	1657601.0	3443213.0	0.114650	-0.731034
     29011.37	0.13117	1966486.0	1753534.0	3642607.0	0.114615	-0.731066
     29011.85	0.12683	1899971.0	1693976.0	3518719.0	0.114760	-0.731019
     29012.34	0.12396	1832697.0	1633937.0	3394232.0	0.114796	-0.731085
     29012.82	0.12217	1840842.0	1642026.0	3410542.0	0.114292	-0.730940
     29013.30	0.13250	1994018.0	1778683.0	3694535.0	0.114278	-0.730981
     29013.79	0.13340	2018721.0	1800229.0	3739711.0	0.114550	-0.731094
     29014.27	0.12574	1917411.0	1710153.0	3551899.0	0.114393	-0.730900
     29014.76	0.12156	1834124.0	1636344.0	3398966.0	0.114102	-0.731007
     29015.24	0.13639	2068431.0	1844984.0	3831931.0	0.114320	-0.730898
     29015.72	0.12509	1888901.0	1684623.0	3498457.0	0.114453	-0.730780
     29016.21	0.11700	1783016.0	1590376.0	3303839.0	0.114336	-0.731115
     29016.69	0.12748	1918550.0	1711463.0	3555943.0	0.114221	-0.731272
     29017.18	0.12142	1819786.0	1622789.0	3371557.0	0.114573	-0.731228
     29017.66	0.12515	1881951.0	1678662.0	3487452.0	0.114312	-0.731174
     29018.14	0.13232	1965782.0	1753835.0	3643024.0	0.114085	-0.731009
     29018.63	0.12573	1913001.0	1706328.0	3545183.0	0.114330	-0.731246
