# Diamond Light Source
# Instrument: B18-CORE XAS Date: Wed, 27 Jul 2016 22:10:57 BST
# Ring energy:   3.0
# Ring current - start: 301.2
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.5; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(311)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 28.6; horizontal gap= 45.0; vertical offset=  5.7; horizontal offset= -17.5
# HR Mirror : out; Y: 37.8; Pitch:  0.3; Coating: Pt
# Mirror 2: Pitch:  2.3; Height: -6.4; Yaw: -1.6; Bend:  0.8;
# I0 Stanford sensitivity: 20 nA/V Offsets: 20 pA
# It Stanford sensitivity: 100 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 20 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Andrea_Sn//ascii/262877_PtSn_OCO_Abu_3.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Andrea_Sn//nexus/262877_PtSn_OCO_Abu_3.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Andrea_Sn/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: PtSn_OCO_Abu
# Sample description: default sample description
# Additional comments: default additional comments
# command: qexafs_energy 29000.0 30050.0 2094 263.53 qexafs_counterTimer01
#
#
# qexafs_energy	   time	       I0	       It	     Iref	  lnI0It	 lnItIref
     29000.24	0.12947	1878855.0	1495888.0	3111813.0	0.227943	-0.732486
     29000.73	0.15213	2224583.0	1770411.0	3682719.0	0.228358	-0.732440
     29001.21	0.18758	2784495.0	2216033.0	4608547.0	0.228348	-0.732194
     29001.69	0.078676	1158499.0	922258.0	1918037.0	0.228055	-0.732233
     29002.18	0.10008	1498038.0	1192669.0	2480470.0	0.227963	-0.732254
     29002.66	0.13544	2027050.0	1614095.0	3356519.0	0.227807	-0.732130
     29003.14	0.13086	1923070.0	1530851.0	3183970.0	0.228099	-0.732305
     29003.63	0.13164	1938776.0	1543576.0	3209816.0	0.227955	-0.732112
     29004.11	0.12321	1853461.0	1475409.0	3068851.0	0.228119	-0.732368
     29004.59	0.12187	1794005.0	1428599.0	2970948.0	0.227756	-0.732187
     29005.08	0.12299	1828014.0	1455617.0	3027614.0	0.227800	-0.732345
     29005.56	0.12745	1884930.0	1500839.0	3121361.0	0.227866	-0.732245
     29006.05	0.12730	1881019.0	1497556.0	3114207.0	0.227979	-0.732140
     29006.53	0.13169	1929367.0	1536562.0	3196054.0	0.227645	-0.732369
     29007.01	0.12157	1813050.0	1443583.0	3002658.0	0.227882	-0.732370
     29007.50	0.12057	1794151.0	1428710.0	2972490.0	0.227760	-0.732628
     29007.98	0.12563	1856907.0	1478582.0	3075348.0	0.227829	-0.732335
     29008.46	0.12730	1855046.0	1477098.0	3072249.0	0.227830	-0.732331
     29008.95	0.11383	1646680.0	1311621.0	2728004.0	0.227497	-0.732306
     29009.43	0.11377	1685998.0	1342823.0	2793347.0	0.227584	-0.732466
     29009.92	0.12580	1823488.0	1452713.0	3021314.0	0.227318	-0.732259
     29010.40	0.11947	1741464.0	1387482.0	2885831.0	0.227236	-0.732322
     29010.88	0.12932	1888665.0	1504156.0	3128618.0	0.227638	-0.732359
     29011.37	0.12080	1758221.0	1400692.0	2912929.0	0.227336	-0.732193
     29011.85	0.13416	1943326.0	1548196.0	3219825.0	0.227311	-0.732237
     29012.34	0.12404	1811341.0	1443435.0	3002108.0	0.227042	-0.732289
     29012.82	0.11037	1608467.0	1281448.0	2665201.0	0.227291	-0.732289
     29013.30	0.14166	2042172.0	1626931.0	3384169.0	0.227319	-0.732413
     29013.79	0.13127	1931937.0	1539238.0	3201579.0	0.227236	-0.732357
     29014.27	0.12875	1919237.0	1529225.0	3180931.0	0.227167	-0.732413
     29014.76	0.12824	1833489.0	1460819.0	3038425.0	0.227223	-0.732342
     29015.24	0.13240	1907830.0	1520493.0	3162285.0	0.226932	-0.732260
     29015.72	0.10925	1588289.0	1265600.0	2632729.0	0.227111	-0.732475
     29016.21	0.13069	1922622.0	1531931.0	3186342.0	0.227161	-0.732345
     29016.69	0.12185	1780498.0	1418681.0	2950695.0	0.227166	-0.732313
     29017.18	0.12954	1879922.0	1498272.0	3116325.0	0.226918	-0.732342
     29017.66	0.12143	1767364.0	1408514.0	2929762.0	0.226954	-0.732386
     29018.14	0.12889	1869928.0	1489619.0	3098848.0	0.227380	-0.732510
     29018.63	0.11901	1731370.0	1379462.0	2869389.0	0.227219	-0.732406
     29019.11	0.14144	2043557.0	1628752.0	3387832.0	0.226878	-0.732376
     29019.60	0.13599	2018032.0	1608076.0	3344882.0	0.227084	-0.732393
     29020.08	0.12574	1834571.0	1462009.0	3040355.0	0.226999	-0.732163
     29020.57	0.12818	1882674.0	1500165.0	3120348.0	0.227118	-0.732369
     29021.05	0.12333	1825805.0	1455454.0	3027364.0	0.226703	-0.732374
     29021.53	0.12387	1808242.0	1441095.0	2997171.0	0.226952	-0.732266
     29022.02	0.13295	1930148.0	1538398.0	3199567.0	0.226855	-0.732274
     29022.50	0.12511	1836368.0	1463790.0	3043779.0	0.226761	-0.732071
     29022.99	0.13532	1965167.0	1566322.0	3258439.0	0.226847	-0.732518
     29023.47	0.14476	2073680.0	1653183.0	3439015.0	0.226622	-0.732483
     29023.96	0.11054	1607113.0	1281652.0	2664830.0	0.226290	-0.731990
     29024.44	0.10454	1525035.0	1215837.0	2529204.0	0.226585	-0.732472
