# Diamond Light Source
# Instrument: B18-CORE XAS Date: Thu, 27 Nov 2014 12:48:43 GMT
# Ring energy:   3.0
# Ring current - start: 232.2
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.6; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.5; horizontal gap= 19.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 0.9mm PyC
# Crystal cut: Si(311)
# PostDCM slits:  vertical gap=  5.0; horizontal gap= 28.0; vertical offset= -8.2; horizontal offset= -17.0
# Experimental slits:  vertical gap=  8.0; horizontal gap= 40.0; vertical offset= -4.0; horizontal offset= -20.0
# HR Mirror : out; Y: 38.0; Pitch:  8.6; Coating: Pt
# Mirror 2: Pitch:  2.3; Height: -7.7; Yaw: -1.6; Bend:  0.8;
# I0 Stanford sensitivity: 200 nA/V Offsets: 100 pA
# It Stanford sensitivity: 100 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 50 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Experiment_1//ascii/172211_MoOx_Al2O3_actif_116.dat'
# Nexus output file: '/dls/b18/data/2014/sp10306-1/Experiment_1//nexus/172211_MoOx_Al2O3_actif_116.nxs'
# XML folder and files:
# /dls/b18/data/2014/sp10306-1/xml/Experiment_1/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: MoOx_Al2O3_actif
# Sample description: MoOx_Al2O3_actif
# Additional comments: default additional comments
# command: qexafs_energy 19800.0 20850.0 2100 56.15 qexafs_counterTimer01
#
#
# qexafs_energy	    time	    I0	    It	  Iref	   lnI0It	lnItIref
     19800.24	0.026604	6369.0	6102.0	3009.0	0.0428259	0.707009
     19800.71	0.025235	6031.0	5780.0	2851.0	0.0425092	0.706734
     19801.18	0.025104	6045.0	5795.0	2858.0	0.0422360	0.706873
     19801.66	0.025264	6119.0	5865.0	2896.0	0.0423962	0.705672
     19802.13	0.026498	6442.0	6178.0	3047.0	0.0418445	0.706837
     19802.61	0.025378	6201.0	5947.0	2935.0	0.0418237	0.706179
     19803.08	0.028153	6855.0	6573.0	3244.0	0.0420080	0.706163
     19803.56	0.024614	5938.0	5698.0	2812.0	0.0412571	0.706219
     19804.03	0.026990	6602.0	6333.0	3128.0	0.0415986	0.705380
     19804.51	0.025692	6197.0	5945.0	2934.0	0.0415148	0.706184
     19804.98	0.027501	6687.0	6418.0	3167.0	0.0410588	0.706322
     19805.45	0.026167	6310.0	6053.0	2990.0	0.0415817	0.705281
     19805.93	0.025343	6137.0	5887.0	2906.0	0.0415895	0.705969
     19806.40	0.026656	6467.0	6204.0	3065.0	0.0415181	0.705147
     19806.88	0.026058	6322.0	6068.0	2997.0	0.0410066	0.705417
     19807.35	0.026725	6425.0	6163.0	3044.0	0.0416330	0.705391
     19807.83	0.025696	6224.0	5975.0	2951.0	0.0408287	0.705440
     19808.30	0.027373	6722.0	6456.0	3189.0	0.0403758	0.705303
     19808.78	0.027954	6838.0	6570.0	3245.0	0.0399815	0.705398
     19809.25	0.026147	6369.0	6115.0	3023.0	0.0406977	0.704495
     19809.73	0.027969	6765.0	6496.0	3210.0	0.0405757	0.704916
     19810.20	0.027827	6747.0	6481.0	3202.0	0.0402231	0.705099
     19810.67	0.028611	6939.0	6664.0	3294.0	0.0404378	0.704617
     19811.15	0.027325	6645.0	6382.0	3154.0	0.0403832	0.704810
     19811.62	0.027903	6772.0	6506.0	3216.0	0.0400716	0.704586
     19812.10	0.027938	6773.0	6507.0	3216.0	0.0400656	0.704740
     19812.57	0.026101	6275.0	6029.0	2981.0	0.0399923	0.704322
     19813.05	0.026854	6543.0	6290.0	3110.0	0.0394347	0.704338
     19813.52	0.027972	6871.0	6606.0	3268.0	0.0393313	0.703800
     19814.00	0.026953	6567.0	6316.0	3120.0	0.0389710	0.705253
     19814.47	0.026009	6209.0	5965.0	2950.0	0.0400908	0.704104
     19814.95	0.026654	6405.0	6155.0	3044.0	0.0398142	0.704092
     19815.42	0.027427	6661.0	6404.0	3168.0	0.0393468	0.703822
     19815.90	0.026679	6523.0	6276.0	3104.0	0.0386016	0.704041
     19816.37	0.026649	6467.0	6220.0	3076.0	0.0389424	0.704140
     19816.85	0.026083	6247.0	6006.0	2970.0	0.0393424	0.704197
     19817.32	0.025548	6145.0	5908.0	2923.0	0.0393314	0.703697
     19817.80	0.025503	6114.0	5879.0	2910.0	0.0391945	0.703234
     19818.27	0.024357	5878.0	5655.0	2798.0	0.0386765	0.703635
     19818.75	0.026012	6297.0	6056.0	2997.0	0.0390238	0.703438
     19819.22	0.025179	6064.0	5833.0	2886.0	0.0388382	0.703660
     19819.70	0.025227	6051.0	5821.0	2880.0	0.0387515	0.703682
     19820.17	0.026718	6416.0	6170.0	3053.0	0.0390960	0.703574
     19820.65	0.027198	6515.0	6270.0	3105.0	0.0383309	0.702763
     19821.12	0.026473	6323.0	6084.0	3011.0	0.0385314	0.703390
     19821.60	0.025384	6089.0	5857.0	2898.0	0.0388463	0.703617
     19822.07	0.026614	6414.0	6174.0	3055.0	0.0381362	0.703567
     19822.55	0.026188	6297.0	6061.0	3000.0	0.0381985	0.703263
     19823.03	0.027434	6566.0	6319.0	3129.0	0.0383439	0.702848
     19823.50	0.025756	6262.0	6029.0	2985.0	0.0379185	0.702981
     19823.98	0.027128	6561.0	6318.0	3129.0	0.0377403	0.702689
     19824.45	0.028146	6783.0	6534.0	3235.0	0.0374002	0.702990
     19824.93	0.027822	6648.0	6398.0	3170.0	0.0383306	0.702254
     19825.40	0.028294	6767.0	6514.0	3227.0	0.0381042	0.702401
     19825.88	0.027209	6599.0	6354.0	3148.0	0.0378336	0.702317
     19826.35	0.027389	6652.0	6409.0	3175.0	0.0372143	0.702396
     19826.83	0.027825	6743.0	6493.0	3217.0	0.0377803	0.702275
     19827.30	0.027092	6557.0	6316.0	3130.0	0.0374471	0.702053
     19827.78	0.028808	6934.0	6682.0	3312.0	0.0370195	0.701865
     19828.26	0.026953	6470.0	6231.0	3088.0	0.0376393	0.702013
     19828.73	0.026945	6486.0	6249.0	3095.0	0.0372246	0.702634
     19829.21	0.026420	6406.0	6176.0	3061.0	0.0365642	0.701929
     19829.68	0.028181	6826.0	6580.0	3261.0	0.0367041	0.702001
     19830.16	0.025209	6060.0	5839.0	2896.0	0.0371503	0.701229
     19830.63	0.025061	5996.0	5780.0	2864.0	0.0366889	0.702184
     19831.11	0.027791	6600.0	6359.0	3154.0	0.0371985	0.701200
     19831.58	0.026401	6274.0	6044.0	2997.0	0.0373481	0.701454
     19832.06	0.023501	5659.0	5457.0	2705.0	0.0363480	0.701797
     19832.54	0.026037	6292.0	6068.0	3010.0	0.0362499	0.701089
     19833.01	0.027611	6603.0	6369.0	3157.0	0.0360816	0.701820
     19833.49	0.025542	6088.0	5867.0	2910.0	0.0369762	0.701190
     19833.96	0.025510	6108.0	5893.0	2922.0	0.0358342	0.701497
