# Diamond Light Source
# Instrument: B18-CORE XAS Date: Thu, 27 Nov 2014 13:07:36 GMT
# Ring energy:   3.0
# Ring current - start: 232.5
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.6; horizontal offset= -1.0
# Secondary slits:  vertical gap=  3.5; horizontal gap= 19.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 0.9mm PyC
# Crystal cut: Si(311)
# PostDCM slits:  vertical gap=  5.0; horizontal gap= 28.0; vertical offset= -8.2; horizontal offset= -17.0
# Experimental slits:  vertical gap=  8.0; horizontal gap= 40.0; vertical offset= -4.0; horizontal offset= -20.0
# HR Mirror : out; Y: 38.0; Pitch:  8.6; Coating: Pt
# Mirror 2: Pitch:  2.3; Height: -7.7; Yaw: -1.6; Bend:  0.8;
# I0 Stanford sensitivity: 200 nA/V Offsets: 100 pA
# It Stanford sensitivity: 100 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 50 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Experiment_1//ascii/172227_MoOx_Al2O3_actif_132.dat'
# Nexus output file: '/dls/b18/data/2014/sp10306-1/Experiment_1//nexus/172227_MoOx_Al2O3_actif_132.nxs'
# XML folder and files:
# /dls/b18/data/2014/sp10306-1/xml/Experiment_1/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: MoOx_Al2O3_actif
# Sample description: MoOx_Al2O3_actif
# Additional comments: default additional comments
# command: qexafs_energy 19800.0 20850.0 2100 56.15 qexafs_counterTimer01
#
#
# qexafs_energy	    time	    I0	    It	  Iref	   lnI0It	lnItIref
     19800.24	0.026865	6925.0	6646.0	3286.0	0.0411229	0.704344
     19800.71	0.023377	5988.0	5750.0	2839.0	0.0405576	0.705748
     19801.18	0.027467	6959.0	6679.0	3302.0	0.0410675	0.704440
     19801.66	0.024664	6257.0	6005.0	2970.0	0.0411084	0.704031
     19802.13	0.025328	6390.0	6133.0	3034.0	0.0410502	0.703802
     19802.61	0.025890	6570.0	6305.0	3119.0	0.0411709	0.703831
     19803.08	0.027571	7001.0	6723.0	3325.0	0.0405185	0.704065
     19803.56	0.026084	6543.0	6282.0	3106.0	0.0407074	0.704353
     19804.03	0.026416	6627.0	6361.0	3147.0	0.0409666	0.703736
     19804.51	0.025488	6422.0	6167.0	3051.0	0.0405171	0.703743
     19804.98	0.026574	6707.0	6439.0	3185.0	0.0407785	0.703921
     19805.45	0.026694	6764.0	6500.0	3217.0	0.0398123	0.703353
     19805.93	0.025761	6515.0	6256.0	3094.0	0.0405662	0.704076
     19806.40	0.025494	6456.0	6206.0	3068.0	0.0394934	0.704491
     19806.88	0.027529	6927.0	6653.0	3293.0	0.0403589	0.703269
     19807.35	0.025037	6362.0	6115.0	3025.0	0.0395980	0.703834
     19807.83	0.026536	6745.0	6483.0	3209.0	0.0396181	0.703224
     19808.30	0.027591	6990.0	6719.0	3325.0	0.0395412	0.703470
     19808.78	0.027654	6952.0	6681.0	3307.0	0.0397617	0.703226
     19809.25	0.026922	6750.0	6487.0	3212.0	0.0397423	0.702906
     19809.73	0.027098	6895.0	6628.0	3282.0	0.0394934	0.702850
     19810.20	0.027021	6880.0	6617.0	3275.0	0.0389766	0.703324
     19810.67	0.029583	7481.0	7192.0	3560.0	0.0393972	0.703209
     19811.15	0.028260	7108.0	6832.0	3385.0	0.0396035	0.702264
     19811.62	0.027784	6982.0	6715.0	3325.0	0.0389916	0.702874
     19812.10	0.027003	6805.0	6543.0	3242.0	0.0392619	0.702205
     19812.57	0.027294	6907.0	6644.0	3293.0	0.0388212	0.701915
     19813.05	0.026357	6688.0	6434.0	3186.0	0.0387184	0.702830
     19813.52	0.027295	6888.0	6627.0	3284.0	0.0386286	0.702090
     19814.00	0.026911	6733.0	6477.0	3208.0	0.0387634	0.702610
