# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 30 Jul 2016 05:04:11 BST
# Ring energy:   3.0
# Ring current - start: 300.3
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.2; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.3; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 20 pA
# It Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 5 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Fe//ascii/264091_FeBr3_6.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Fe//nexus/264091_FeBr3_6.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Fe/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: FeBr3
# Sample description: FeBr3
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8062.0 3286 242.57 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	     It	   Iref	 lnI0It	lnItIref	Element0	Element1	Element2	Element3	Element4	Element5	Element6	Element7	Element8	    FF	 QexafsFFI0
      6909.91	0.071713	767315.0	74931.0	17065.0	2.32633	 1.47954	   16.16	    6.03	   11.07	    9.07	   35.66	   19.27	   28.60	   14.18	   23.30	163.33	0.000212857
      6910.20	0.076598	819990.0	80125.0	18364.0	2.32570	 1.47320	   13.12	    6.03	   15.10	   10.07	   30.58	   24.33	   31.70	   21.27	   34.45	186.66	0.000227634
      6910.50	0.078763	843421.0	82502.0	18840.0	2.32464	 1.47684	   16.16	    5.03	   12.08	   13.10	   38.73	   22.30	   29.62	   18.24	   24.31	179.56	0.000212891
      6910.80	0.076440	818628.0	80119.0	18334.0	2.32412	 1.47476	   18.17	   12.07	    9.06	   10.07	   30.57	   20.28	   37.80	   23.29	   20.26	181.57	0.000221801
      6911.10	0.072011	772025.0	75557.0	17314.0	2.32413	 1.47337	   13.12	    3.02	   14.10	    6.04	   27.53	   26.37	   38.83	   19.24	   31.41	179.67	0.000232722
      6911.40	0.071081	761528.0	74576.0	17044.0	2.32351	 1.47602	   25.24	    7.04	   11.08	    4.03	   25.46	   12.17	   27.59	   16.20	   16.21	145.01	0.000190424
      6911.70	0.071513	766163.0	75070.0	17159.0	2.32297	 1.47590	   19.19	   15.08	   19.13	    9.06	   27.51	   31.43	   38.84	   15.19	   25.33	200.76	0.000262037
      6911.99	0.075086	804296.0	78938.0	18021.0	2.32130	 1.47712	   22.21	    5.03	   10.07	    7.05	   25.49	   25.34	   58.26	   18.22	   25.33	196.98	0.000244915
      6912.29	0.074617	799446.0	78480.0	18007.0	2.32108	 1.47208	   18.18	    4.02	    7.05	   11.08	   29.56	   25.35	   40.90	   25.32	   24.31	185.76	0.000232356
      6912.59	0.076077	814783.0	80065.0	18342.0	2.32008	 1.47365	   20.20	    7.04	   17.11	   11.08	   30.60	   32.45	   34.75	   23.28	   38.51	215.03	0.000263907
      6912.89	0.076997	824831.0	81084.0	18572.0	2.31969	 1.47383	   22.21	    9.05	   13.09	   12.08	   41.79	   22.31	   37.80	   22.26	   22.28	202.86	0.000245946
      6913.19	0.072110	771782.0	75910.0	17380.0	2.31915	 1.47423	   14.14	    1.01	   10.07	   10.07	   27.52	   26.36	   41.93	   16.20	   30.39	177.67	0.000230212
      6913.49	0.067872	727307.0	71584.0	16440.0	2.31848	 1.47115	   18.17	    7.04	   14.09	    6.04	   17.33	   15.21	   40.85	   10.13	   30.40	159.27	0.000218992
      6913.78	0.069549	744987.0	73412.0	16843.0	2.31728	 1.47215	   16.15	    8.05	   14.10	    5.03	   26.50	   19.26	   40.92	    8.10	   28.36	166.46	0.000223447
      6914.08	0.077784	833058.0	82114.0	18841.0	2.31699	 1.47207	   20.19	    7.04	   15.10	   19.13	   26.50	   21.29	   42.87	   20.24	   22.28	194.64	0.000233643
      6914.38	0.076667	819979.0	80879.0	18501.0	2.31632	 1.47513	   16.15	    4.02	   17.12	    7.05	   30.58	   39.55	   40.89	   24.32	   29.37	209.05	0.000254949
      6914.68	0.078719	843004.0	83125.0	19093.0	2.31663	 1.47102	   20.19	    9.05	   13.08	   10.07	   20.39	   31.43	   39.84	   14.18	   23.30	181.53	0.000215332
      6914.98	0.073618	788179.0	77854.0	17921.0	2.31489	 1.46886	   23.22	   10.06	   10.07	    8.06	   19.36	   28.39	   46.02	   20.26	   29.37	194.80	0.000247146
      6915.28	0.070915	758797.0	74972.0	17195.0	2.31462	 1.47250	   14.14	    4.02	   15.10	    4.03	   33.67	   16.22	   36.79	   16.20	   18.24	158.41	0.000208758
      6915.57	0.074400	796896.0	78805.0	18148.0	2.31375	 1.46842	   23.22	    7.04	   12.08	   10.07	   28.53	   31.43	   38.83	   22.27	   32.42	205.87	0.000258345
      6915.87	0.072263	773334.0	76428.0	17522.0	2.31436	 1.47289	   19.19	    7.04	   12.08	   12.08	   27.53	   17.23	   30.68	   12.14	   37.48	175.46	0.000226890
      6916.17	0.072499	777112.0	76963.0	17707.0	2.31226	 1.46936	   21.21	   14.08	   12.08	   14.10	   33.65	   21.29	   34.77	   19.24	   29.39	199.82	0.000257128
      6916.47	0.073823	790145.0	78248.0	18010.0	2.31233	 1.46896	   19.18	    8.04	   12.08	    4.03	   29.54	   23.30	   42.89	   15.18	   25.32	179.56	0.000227255
      6916.77	0.077954	834420.0	82713.0	19023.0	2.31136	 1.46973	   22.22	    7.04	    9.06	   10.07	   34.67	   23.32	   51.11	   12.15	   28.37	198.00	0.000237294
      6917.07	0.073090	782344.0	77589.0	17827.0	2.31087	 1.47071	   18.17	    4.02	   16.11	    7.05	   23.42	   22.30	   36.81	   15.19	   24.30	167.38	0.000213946
      6917.37	0.068862	736955.0	73045.0	16837.0	2.31145	 1.46750	   18.18	    2.01	   16.11	   14.10	   40.79	   25.34	   25.54	   14.18	   17.22	173.46	0.000235377
      6917.66	0.070116	750674.0	74539.0	17164.0	2.30965	 1.46851	   10.10	   10.06	   10.07	    8.05	   29.55	   21.30	   32.70	   16.21	   19.25	157.28	0.000209514
      6917.96	0.074549	797731.0	79270.0	18254.0	2.30891	 1.46848	   17.16	    6.03	   10.06	    8.06	   32.60	   26.36	   41.90	   22.27	   25.33	189.77	0.000237889
      6918.26	0.075948	812539.0	80832.0	18571.0	2.30779	 1.47077	   27.26	    6.03	    8.05	   10.07	   26.50	   23.33	   38.83	   15.19	   27.36	182.63	0.000224763
      6918.56	0.077961	834449.0	83062.0	19161.0	2.30718	 1.46671	   22.22	    9.05	   11.07	   16.11	   24.46	   18.26	   32.67	   17.21	   33.43	184.49	0.000221088
      6918.86	0.078000	834672.0	83109.0	19114.0	2.30689	 1.46973	   30.31	    5.03	   10.07	   12.09	   35.70	   22.32	   40.89	   19.24	   23.30	198.95	0.000238352
      6919.16	0.070259	751398.0	74834.0	17284.0	2.30666	 1.46549	   18.18	    7.04	   13.09	   10.07	   29.56	   23.31	   34.74	   12.14	   27.35	175.48	0.000233541
      6919.46	0.072721	777692.0	77501.0	17907.0	2.30604	 1.46510	   10.09	    6.03	   11.07	   15.11	   29.59	   22.30	   39.85	   18.24	   23.29	175.58	0.000225765
      6919.76	0.070745	757138.0	75497.0	17413.0	2.30545	 1.46688	   16.16	    7.04	   13.09	    7.05	   29.59	   23.33	   37.84	   20.27	   25.34	179.69	0.000237332
      6920.06	0.076950	823420.0	82161.0	18994.0	2.30479	 1.46456	   20.19	    6.03	    9.06	    7.05	   34.66	   24.34	   46.01	   15.19	   28.38	190.91	0.000231855
      6920.35	0.072806	778792.0	77807.0	17961.0	2.30351	 1.46603	   13.13	    6.03	   16.11	   10.07	   24.47	   20.27	   48.04	   11.14	   26.34	175.60	0.000225475
      6920.65	0.074610	798563.0	79823.0	18456.0	2.30300	 1.46442	   17.17	    8.04	   15.10	   15.10	   25.47	   29.42	   27.61	   18.23	   29.36	185.50	0.000232294
      6920.95	0.077889	833402.0	83321.0	19263.0	2.30282	 1.46451	   17.17	   10.06	   12.08	    9.06	   22.44	   27.38	   38.84	   18.23	   31.41	186.68	0.000223992
      6921.25	0.071890	769186.0	76958.0	17835.0	2.30207	 1.46210	   26.24	    8.04	   13.09	   13.09	   23.44	   24.33	   30.65	   14.17	   20.25	173.29	0.000225293
      6921.55	0.066580	712273.0	71289.0	16530.0	2.30172	 1.46157	   14.14	    5.03	   11.08	   16.12	   25.49	   15.21	   42.94	   18.22	   28.38	176.61	0.000247948
      6921.85	0.075869	811918.0	81341.0	18844.0	2.30075	 1.46246	   12.11	   10.06	    7.05	   12.09	   25.49	   34.46	   31.67	   15.19	   25.32	173.44	0.000213614
      6922.15	0.075837	811196.0	81245.0	18836.0	2.30104	 1.46170	   20.19	    6.03	    7.05	   13.09	   26.49	   20.28	   48.08	   15.19	   26.33	182.73	0.000225257
      6922.45	0.073627	787818.0	79039.0	18336.0	2.29933	 1.46108	   23.22	    4.02	   12.08	   11.08	   24.47	   27.38	   45.02	   20.25	   25.32	192.83	0.000244771
      6922.75	0.078832	843757.0	84698.0	19669.0	2.29877	 1.46005	   22.22	    7.04	   17.12	   10.07	   38.74	   25.34	   60.33	   15.19	   36.48	232.53	0.000275584
      6923.05	0.070990	759396.0	76248.0	17693.0	2.29853	 1.46082	   20.20	    7.04	   11.07	    5.03	   22.42	   20.28	   42.91	   19.24	   28.38	176.57	0.000232508
      6923.35	0.071796	767639.0	77111.0	17901.0	2.29807	 1.46039	   21.20	   10.06	    6.04	   12.09	   28.56	   23.32	   31.68	   19.24	   28.36	180.55	0.000235205
      6923.64	0.071485	764463.0	76883.0	17844.0	2.29689	 1.46062	   18.18	    6.03	   14.10	    9.06	   22.44	   20.28	   31.69	   10.12	   32.43	164.33	0.000214963
      6923.94	0.077293	826262.0	83098.0	19296.0	2.29689	 1.46012	   25.23	    9.05	   14.10	   13.10	   36.69	   24.32	   35.75	   23.29	   19.24	200.77	0.000242989
      6924.24	0.072667	777265.0	78188.0	18134.0	2.29667	 1.46133	   21.20	    3.02	   11.08	   12.09	   36.69	   21.29	   39.86	   15.18	   35.46	195.87	0.000252004
      6924.54	0.071935	769599.0	77477.0	17976.0	2.29589	 1.46094	   14.14	    5.03	    7.05	   11.08	   31.61	   18.24	   43.96	   13.16	   21.28	165.55	0.000215110
      6924.84	0.077632	830214.0	83698.0	19482.0	2.29447	 1.45772	   17.17	    5.03	    8.06	    5.03	   25.47	   22.30	   37.81	   21.27	   35.46	177.60	0.000213924
      6925.14	0.077207	825943.0	83343.0	19402.0	2.29356	 1.45759	   16.16	    7.04	   13.09	    7.05	   37.69	   18.24	   35.78	   18.22	   35.46	188.73	0.000228499
      6925.44	0.069558	743633.0	74988.0	17438.0	2.29422	 1.45868	   18.17	    9.05	   11.08	    9.06	   32.59	   19.27	   37.82	   10.12	   26.32	173.49	0.000233299
      6925.74	0.065105	696157.0	70254.0	16384.0	2.29346	 1.45581	   17.17	    1.01	    5.03	    4.03	   24.47	   27.38	   43.91	   14.17	   18.23	155.39	0.000223208
      6926.04	0.077650	830674.0	83945.0	19538.0	2.29208	 1.45780	   27.27	    9.05	   11.07	   19.14	   32.63	   23.33	   42.92	   25.32	   32.43	223.15	0.000268638
      6926.34	0.076581	819045.0	82905.0	19290.0	2.29044	 1.45811	   21.19	    6.03	   13.09	   13.10	   31.62	   27.37	   41.91	   20.25	   23.30	197.88	0.000241595
      6926.64	0.074971	801622.0	81098.0	18886.0	2.29098	 1.45724	   11.11	   10.06	   15.10	   13.09	   19.38	   18.24	   39.88	   24.31	   26.34	177.51	0.000221438
      6926.94	0.075917	812130.0	82228.0	19097.0	2.29016	 1.45996	   13.13	   10.06	    8.06	    7.05	   32.64	   32.44	   33.75	   18.23	   26.34	181.69	0.000223722
      6927.24	0.073640	787447.0	79812.0	18543.0	2.28912	 1.45958	   18.17	   10.05	   10.07	   20.14	   31.62	   22.31	   29.64	   23.30	   23.30	188.60	0.000239506
      6927.54	0.071932	769271.0	77995.0	18187.0	2.28880	 1.45594	   18.18	    9.05	   11.08	    9.06	   25.49	   24.33	   41.93	   21.27	   26.35	186.73	0.000242732
      6927.84	0.072588	776818.0	78803.0	18425.0	2.28826	 1.45324	   28.26	    7.04	   13.09	    5.03	   32.60	   24.33	   28.64	   12.15	   25.33	176.49	0.000227193
      6928.14	0.075601	808023.0	82095.0	19209.0	2.28671	 1.45250	   14.14	    5.03	   17.12	    8.06	   26.52	   19.26	   39.86	   16.20	   19.25	165.43	0.000204734
      6928.44	0.073113	782139.0	79519.0	18524.0	2.28604	 1.45693	   11.10	   10.06	   12.08	    6.04	   32.62	   18.25	   48.04	   15.19	   25.33	178.71	0.000228483
      6928.74	0.073748	788649.0	80170.0	18735.0	2.28617	 1.45376	   13.13	    5.03	   11.08	    2.01	   27.52	   11.15	   35.78	   14.18	   19.25	139.12	0.000176408
      6929.04	0.076270	815796.0	82968.0	19426.0	2.28571	 1.45184	   15.15	    8.05	   12.08	    6.04	   24.47	   22.31	   46.00	   24.31	   30.38	188.79	0.000231422
      6929.34	0.072156	771438.0	78526.0	18350.0	2.28483	 1.45380	   24.24	    6.03	   15.10	   17.12	   32.63	   23.32	   29.64	   12.15	   16.20	176.43	0.000228706
      6929.64	0.069683	745490.0	75924.0	17752.0	2.28431	 1.45323	   13.13	    5.03	   12.08	    6.04	   25.49	   25.35	   24.54	   26.33	   26.34	164.32	0.000220424
      6929.94	0.069752	745644.0	76033.0	17781.0	2.28308	 1.45304	   24.23	    7.04	   14.10	    6.05	   14.28	   18.25	   33.73	    9.11	   25.34	152.13	0.000204027
      6930.24	0.076372	816967.0	83280.0	19519.0	2.28339	 1.45082	   14.13	    4.02	   17.12	   12.08	   24.48	   26.37	   36.82	   21.26	   15.19	171.47	0.000209887
      6930.54	0.077180	825184.0	84250.0	19722.0	2.28182	 1.45205	   12.12	   11.06	   13.09	    8.06	   31.62	   30.42	   38.82	   22.28	   27.36	194.82	0.000236089
      6930.84	0.080447	860691.0	87972.0	20558.0	2.28072	 1.45377	   23.22	    9.05	   10.07	   11.08	   30.60	   20.27	   40.91	   25.33	   22.29	192.82	0.000224031
      6931.14	0.071809	767339.0	78431.0	18281.0	2.28071	 1.45636	   14.13	    5.03	   17.12	   16.12	   27.53	   14.19	   38.82	   21.28	   31.41	185.63	0.000241910
      6931.43	0.069704	745413.0	76237.0	17843.0	2.28009	 1.45224	   11.11	    5.03	   16.11	   14.10	   19.38	   20.26	   33.75	   16.20	   18.24	154.18	0.000206845
      6931.73	0.074411	795750.0	81429.0	19070.0	2.27955	 1.45162	   15.15	    3.02	   10.07	    6.04	   26.51	   21.29	   34.76	   21.27	   16.21	154.33	0.000193938
      6932.03	0.073366	784775.0	80438.0	18835.0	2.27791	 1.45177	   14.14	    7.04	    6.04	    5.03	   34.64	   28.38	   37.81	   21.26	   24.30	178.64	0.000227633
      6932.34	0.072504	775248.0	79456.0	18641.0	2.27798	 1.44984	   21.21	    6.03	   10.07	    4.03	   32.64	   21.29	   26.57	   17.21	   23.30	162.36	0.000209428
      6932.64	0.073124	781789.0	80117.0	18742.0	2.27810	 1.45272	   13.12	    3.02	    9.06	    6.04	   32.61	   17.24	   30.68	   16.20	   30.39	158.35	0.000202544
      6932.94	0.077895	833172.0	85435.0	20053.0	2.27748	 1.44938	   22.22	    6.03	    8.06	   13.10	   28.55	   20.27	   38.87	   14.18	   29.37	180.64	0.000216812
      6933.24	0.075719	809690.0	83101.0	19467.0	2.27659	 1.45134	   19.19	    3.02	   10.07	    8.06	   30.61	   28.38	   35.77	   18.24	   19.24	172.58	0.000213138
      6933.54	0.069411	742244.0	76301.0	17951.0	2.27499	 1.44704	   13.13	    8.05	    7.05	    5.04	   22.43	   30.42	   37.82	   15.19	   29.38	168.50	0.000227008
      6933.84	0.066994	716394.0	73712.0	17280.0	2.27406	 1.45062	   16.15	    3.02	    7.05	    8.06	   21.41	   24.33	   29.65	   14.18	   26.35	150.19	0.000209653
      6934.14	0.074883	800577.0	82371.0	19344.0	2.27410	 1.44885	   23.22	    5.03	    6.04	    9.07	   33.67	   28.41	   28.64	   22.29	   33.45	189.82	0.000237099
      6934.44	0.076797	821391.0	84614.0	19905.0	2.27290	 1.44713	   20.19	    9.05	   12.08	    7.05	   32.62	   34.47	   34.76	   24.30	   19.24	193.77	0.000235901
      6934.74	0.076806	821848.0	84707.0	19902.0	2.27236	 1.44838	   16.16	    6.03	   21.15	   15.11	   30.59	   10.14	   32.70	   14.18	   34.45	180.53	0.000219658
      6935.04	0.078420	838464.0	86405.0	20348.0	2.27253	 1.44606	   25.24	   10.06	   16.11	   12.08	   40.79	   20.27	   25.55	   21.25	   22.28	193.64	0.000230942
      6935.34	0.071203	761809.0	78572.0	18469.0	2.27168	 1.44792	   18.17	    8.05	   14.10	   12.09	   22.42	   26.37	   34.75	   14.17	   18.24	168.36	0.000221003
      6935.64	0.071422	763498.0	78859.0	18562.0	2.27025	 1.44654	   20.20	    3.02	   11.08	   11.08	   31.64	   17.23	   26.57	   16.20	   19.24	156.26	0.000204657
      6935.94	0.071532	764760.0	78966.0	18589.0	2.27054	 1.44645	   21.21	    5.03	    8.06	    8.06	   24.44	   29.41	   27.59	   14.18	   28.37	166.36	0.000217527
      6936.24	0.076478	818001.0	84555.0	19913.0	2.26946	 1.44603	   15.15	    4.02	   15.11	   13.09	   25.49	   19.25	   41.91	   25.32	   24.31	183.66	0.000224519
      6936.54	0.074303	794692.0	82112.0	19371.0	2.26987	 1.44431	   15.14	   10.06	    9.06	    9.06	   25.50	   20.28	   40.90	   14.18	   24.33	168.52	0.000212056
      6936.84	0.071570	765541.0	79236.0	18756.0	2.26815	 1.44092	   14.13	   12.07	   13.09	    6.04	   26.51	   24.34	   41.88	   13.17	   25.30	176.53	0.000230596
      6937.14	0.076401	817075.0	84679.0	19924.0	2.26686	 1.44694	   16.15	    9.05	   10.07	   11.08	   33.66	   27.37	   41.91	   14.18	   27.35	190.82	0.000233539
      6937.44	0.074737	798954.0	82862.0	19547.0	2.26613	 1.44435	   17.16	   10.06	   14.10	    6.04	   28.55	   21.29	   26.59	   19.24	   27.37	170.41	0.000213291
      6937.74	0.069598	744066.0	77181.0	18175.0	2.26598	 1.44611	   17.16	    5.03	   14.09	    4.03	   24.49	   24.34	   31.67	   13.16	   21.27	155.25	0.000208653
      6938.04	0.069193	739709.0	76791.0	18061.0	2.26517	 1.44733	   18.18	    1.01	   11.08	   12.09	   27.54	   12.16	   28.62	    8.10	   19.25	138.04	0.000186611
      6938.34	0.078709	841831.0	87399.0	20590.0	2.26510	 1.44568	   11.10	    9.05	   17.12	   11.08	   25.51	   20.28	   39.88	   15.20	   27.36	176.58	0.000209753
      6938.64	0.075988	812179.0	84398.0	19922.0	2.26418	 1.44372	   22.21	    3.02	   19.13	   10.07	   33.65	   15.21	   33.70	   19.24	   44.59	200.82	0.000247266
      6938.94	0.078100	835104.0	86802.0	20523.0	2.26393	 1.44208	   21.21	    6.03	   10.07	   11.08	   26.50	   16.22	   35.78	   20.26	   30.40	177.55	0.000212612
      6939.24	0.073993	791801.0	82418.0	19453.0	2.26251	 1.44380	   23.23	    9.05	   15.10	   10.07	   26.50	   27.37	   46.00	   17.21	   23.30	197.83	0.000249851
      6939.54	0.071530	765216.0	79619.0	18834.0	2.26291	 1.44159	   11.10	    6.03	   11.07	    7.05	   29.58	   25.36	   42.94	   17.21	   30.41	180.76	0.000236223
      6939.84	0.070338	751895.0	78364.0	18530.0	2.26123	 1.44197	   21.21	    7.04	   11.07	   11.08	   24.45	   19.26	   38.86	   15.20	   15.20	163.38	0.000217288
      6940.15	0.075217	803860.0	83756.0	19779.0	2.26152	 1.44329	   20.19	    2.01	   15.11	   11.08	   12.23	   24.34	   41.89	   15.19	   25.33	167.37	0.000208202
      6940.45	0.075295	805123.0	83913.0	19831.0	2.26121	 1.44253	   13.12	    4.02	   17.12	    8.06	   36.69	   21.29	   38.85	   18.23	   31.42	188.81	0.000234511
      6940.75	0.072055	770463.0	80414.0	19000.0	2.25980	 1.44275	   14.14	    6.03	   20.15	   12.09	   26.51	   28.40	   47.03	   17.21	   21.27	192.83	0.000250279
      6941.05	0.075015	802264.0	83703.0	19829.0	2.26016	 1.44013	   16.16	    3.02	   12.09	   16.11	   25.50	   22.31	   34.76	   19.24	   23.31	172.48	0.000214996
      6941.35	0.077410	827631.0	86466.0	20439.0	2.25882	 1.44231	   17.17	    5.03	   10.07	   14.10	   19.38	   19.26	   47.01	   20.26	   19.25	171.52	0.000207246
      6941.65	0.070611	755078.0	78863.0	18732.0	2.25911	 1.43748	   19.19	    6.03	   10.07	   10.07	   30.60	   28.39	   34.74	   12.16	   19.26	170.51	0.000225811
      6941.95	0.066093	706808.0	73945.0	17499.0	2.25744	 1.44118	   14.14	    2.01	   15.10	    8.06	   17.34	   16.22	   27.61	   16.20	   23.30	139.98	0.000198043
      6942.25	0.074572	797676.0	83496.0	19791.0	2.25690	 1.43957	   13.12	    4.02	   10.07	   13.10	   25.48	   17.24	   34.78	   17.22	   20.26	155.30	0.000194689
      6942.55	0.078216	836510.0	87667.0	20791.0	2.25569	 1.43903	   20.19	    2.01	   10.07	   12.08	   29.58	   29.39	   30.68	   25.32	   35.47	194.77	0.000232841
      6942.85	0.076264	816070.0	85566.0	20296.0	2.25521	 1.43886	   23.22	    6.03	    4.03	    9.06	   23.46	   37.53	   34.76	   25.33	   29.39	192.81	0.000236269
      6943.15	0.077819	832257.0	87332.0	20757.0	2.25442	 1.43683	   12.12	    8.05	   12.08	   12.09	   16.32	   22.32	   31.68	   25.33	   26.35	166.33	0.000199858
      6943.46	0.071454	763973.0	80176.0	19030.0	2.25431	 1.43821	   16.15	    7.04	    8.05	    2.01	   18.36	   20.28	   42.92	   15.19	   26.34	156.34	0.000204646
      6943.76	0.072367	773795.0	81268.0	19292.0	2.25355	 1.43806	   23.23	    4.02	   13.09	   10.07	   30.60	   26.36	   42.92	   15.19	   23.31	188.81	0.000243999
      6944.06	0.070932	758628.0	79746.0	18966.0	2.25266	 1.43620	   14.14	    3.02	   17.12	   12.08	   24.47	   28.39	   32.69	   16.21	   29.36	177.47	0.000233934
      6944.36	0.076263	815243.0	85771.0	20380.0	2.25181	 1.43713	   23.22	    5.03	   17.12	   17.12	   32.63	   25.35	   38.83	   21.27	   22.29	202.86	0.000248836
      6944.66	0.072498	775475.0	81619.0	19380.0	2.25141	 1.43782	   16.16	    9.05	   11.08	    9.06	   27.53	   18.25	   38.86	   14.18	   26.35	170.52	0.000219892
      6944.96	0.074850	800327.0	84327.0	20034.0	2.25032	 1.43727	   19.19	    4.02	   11.08	   10.07	   22.43	   24.34	   33.74	   15.19	   24.31	164.38	0.000205392
      6945.26	0.076314	815774.0	85981.0	20433.0	2.25001	 1.43698	   15.14	   11.07	   11.08	    9.06	   26.51	   18.25	   33.72	   15.19	   29.38	169.40	0.000207660
      6945.56	0.075977	812354.0	85612.0	20361.0	2.25011	 1.43620	   21.21	    6.04	   12.08	    7.05	   25.50	   21.29	   48.03	   12.16	   29.37	182.72	0.000224922
      6945.87	0.066205	707881.0	74775.0	17839.0	2.24779	 1.43310	   21.20	    5.03	    9.06	    6.04	   22.41	   13.18	   18.40	   13.16	   30.40	138.87	0.000196173
      6946.17	0.070687	756281.0	79913.0	19026.0	2.24747	 1.43513	   19.19	    3.02	   12.08	   10.08	   21.42	   19.27	   38.85	   17.22	   17.23	158.35	0.000209378
