# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 30 Jul 2016 05:12:57 BST
# Ring energy:   3.0
# Ring current - start: 300.8
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.2; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.3; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 20 pA
# It Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 5 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Fe//ascii/264093_FeBr3_8.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Fe//nexus/264093_FeBr3_8.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Fe/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: FeBr3
# Sample description: FeBr3
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8062.0 3286 242.57 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	     It	   Iref	 lnI0It	lnItIref	Element0	Element1	Element2	Element3	Element4	Element5	Element6	Element7	Element8	    FF	 QexafsFFI0
      6906.93	0.075869	812605.0	78465.0	17899.0	2.33759	 1.47791	   15.13	    4.02	   10.07	    7.05	   33.64	   25.34	   33.72	   20.25	   24.31	173.52	0.000213534
      6907.23	0.072468	776603.0	75061.0	17039.0	2.33663	 1.48280	   25.23	    5.03	   12.08	    9.06	   22.43	   25.34	   42.92	   26.33	   21.26	189.69	0.000244255
      6907.52	0.070119	751749.0	72744.0	16586.0	2.33546	 1.47839	   27.25	    4.02	   11.07	    7.05	   23.45	   21.29	   28.61	   14.18	   15.19	152.12	0.000202356
      6907.82	0.071719	768861.0	74450.0	17003.0	2.33478	 1.47674	   21.21	    8.05	    9.06	    8.06	   23.43	   25.34	   31.67	   20.25	   23.30	170.36	0.000221575
      6908.12	0.075847	813125.0	78779.0	17928.0	2.33424	 1.48028	   17.16	    7.04	   12.08	    5.03	   32.64	   26.36	   27.59	   16.20	   32.42	176.53	0.000217096
      6908.42	0.070919	760069.0	73663.0	16811.0	2.33391	 1.47747	   23.23	    9.05	   13.09	    6.04	   27.51	   24.34	   41.94	   11.14	   23.31	179.65	0.000236358
      6908.71	0.078288	838437.0	81329.0	18518.0	2.33304	 1.47976	   22.21	    5.03	    6.04	    6.04	   29.57	   20.28	   35.79	   14.18	   21.28	160.42	0.000191330
      6909.01	0.074518	797842.0	77388.0	17618.0	2.33308	 1.47991	   18.17	    8.05	   14.09	   10.07	   33.66	   21.30	   37.82	   24.29	   32.42	199.86	0.000250499
      6909.31	0.073678	789175.0	76685.0	17471.0	2.33128	 1.47916	   15.14	    8.04	   10.07	    3.02	   24.46	   22.31	   29.64	   31.39	   30.39	174.46	0.000221072
      6909.61	0.065704	703166.0	68330.0	15600.0	2.33124	 1.47708	   14.13	    1.01	    9.06	    9.06	   23.42	   18.24	   35.75	   16.20	   18.23	145.10	0.000206356
      6909.91	0.070862	758861.0	73776.0	16834.0	2.33079	 1.47763	   21.20	    3.02	    8.06	    8.06	   21.42	   19.26	   44.98	   15.18	   15.19	156.37	0.000206063
      6910.20	0.077317	828324.0	80671.0	18423.0	2.32903	 1.47678	   27.27	    5.03	   17.12	   10.07	   35.72	   21.30	   38.84	   16.20	   30.39	201.94	0.000243797
      6910.50	0.078273	838624.0	81631.0	18681.0	2.32955	 1.47470	   19.18	    6.03	   14.09	   10.07	   29.56	   26.37	   25.54	   10.13	   32.43	173.41	0.000206775
      6910.80	0.075885	813249.0	79219.0	18149.0	2.32882	 1.47360	   15.14	    3.02	    7.05	   13.09	   28.54	   40.55	   38.82	   19.23	   19.25	184.68	0.000227089
      6911.10	0.071583	766806.0	74751.0	17101.0	2.32807	 1.47503	   17.17	    9.05	   12.08	   11.07	   35.72	   21.30	   37.83	   18.22	   30.40	192.84	0.000251481
      6911.40	0.072405	775871.0	75661.0	17274.0	2.32772	 1.47706	   22.21	    6.03	    9.06	    9.06	   21.40	   25.36	   33.73	   11.14	   28.37	166.37	0.000214424
      6911.70	0.072099	772314.0	75348.0	17225.0	2.32727	 1.47576	   17.16	    9.05	    9.06	   16.11	   29.55	   19.27	   37.80	   14.17	   21.27	173.44	0.000224574
