# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 30 Jul 2016 04:46:40 BST
# Ring energy:   3.0
# Ring current - start: 299.4
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.2; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.3; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 20 pA
# It Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 5 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Fe//ascii/264087_FeBr3_2.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Fe//nexus/264087_FeBr3_2.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Fe/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: FeBr3
# Sample description: FeBr3
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8062.0 3286 242.57 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	     It	   Iref	 lnI0It	lnItIref	Element0	Element1	Element2	Element3	Element4	Element5	Element6	Element7	Element8	    FF	 QexafsFFI0
      6915.87	0.071750	769916.0	77765.0	17941.0	2.29259	 1.46660	   19.19	    6.03	   18.12	    8.06	   35.68	   22.31	   31.67	   14.17	   22.29	177.53	0.000230586
      6916.17	0.074273	797093.0	80561.0	18617.0	2.29196	 1.46494	   15.15	    8.04	   10.07	   16.11	   21.39	   23.32	   35.74	   22.28	   17.22	169.32	0.000212417
      6916.47	0.073453	788548.0	79733.0	18371.0	2.29151	 1.46791	   20.20	    3.02	   12.08	   13.10	   40.78	   26.36	   42.93	   20.25	   35.47	214.19	0.000271623
      6916.77	0.076791	824495.0	83362.0	19218.0	2.29158	 1.46735	   15.14	    4.02	   16.11	    6.04	   29.57	   19.26	   36.80	   31.39	   30.40	188.74	0.000228914
      6917.07	0.073663	791362.0	80036.0	18523.0	2.29128	 1.46346	   16.16	    8.05	   17.12	    8.06	   28.56	   18.27	   32.71	   14.18	   28.38	171.49	0.000216699
      6917.37	0.068995	740853.0	74997.0	17402.0	2.29035	 1.46086	   21.20	    6.03	   15.10	   10.07	   20.38	   23.32	   24.53	   22.27	   26.35	169.26	0.000228462
      6917.66	0.070630	758825.0	76854.0	17817.0	2.28986	 1.46175	   17.17	    8.05	    8.06	   12.09	   27.55	   18.26	   38.83	   20.25	   30.41	180.66	0.000238083
      6917.96	0.074207	797050.0	80771.0	18683.0	2.28930	 1.46400	   16.15	   12.07	   14.10	    8.06	   32.63	   22.30	   37.83	   19.24	   26.34	188.72	0.000236770
      6918.26	0.077291	829726.0	84131.0	19444.0	2.28872	 1.46484	   17.16	    6.03	   13.09	   10.07	   24.48	   26.38	   42.93	   22.29	   23.30	185.75	0.000223869
      6918.56	0.076478	821008.0	83303.0	19275.0	2.28805	 1.46368	   21.20	   12.07	    5.04	    9.06	   23.46	   25.36	   28.59	   21.27	   24.30	170.35	0.000207486
      6918.86	0.076449	821224.0	83349.0	19344.0	2.28776	 1.46065	   28.29	    9.05	   11.08	    8.06	   26.53	   30.43	   37.81	   12.16	   27.36	190.76	0.000232283
      6919.16	0.071196	764308.0	77679.0	18042.0	2.28639	 1.45988	   28.26	    7.04	    8.05	    9.06	   28.55	   22.30	   30.66	   18.22	   33.44	185.59	0.000242817
      6919.46	0.071004	762743.0	77513.0	17943.0	2.28648	 1.46325	   18.18	    5.03	   18.13	   12.09	   23.46	   22.31	   38.88	   16.21	   25.33	179.61	0.000235476
      6919.76	0.072090	773405.0	78688.0	18262.0	2.28531	 1.46067	   18.18	   10.06	   12.08	    9.07	   23.45	   16.22	   23.51	   24.30	   36.49	173.37	0.000224160
      6920.06	0.077086	827488.0	84304.0	19482.0	2.28397	 1.46494	   16.15	    5.03	    6.04	   10.07	   31.60	   22.32	   40.87	   15.18	   24.30	171.56	0.000207330
      6920.35	0.071337	765605.0	77963.0	18048.0	2.28443	 1.46320	   22.21	    4.02	   12.09	    8.06	   32.62	   31.44	   35.78	   19.23	   21.28	186.74	0.000243910
      6920.65	0.075310	807899.0	82324.0	19080.0	2.28377	 1.46202	   16.15	    4.02	   11.08	   14.10	   31.61	   25.35	   47.03	   17.21	   23.30	189.85	0.000234987
      6920.95	0.079351	851261.0	86770.0	20148.0	2.28346	 1.46016	   24.25	    4.02	   16.11	   11.08	   24.48	   31.43	   34.77	    8.10	   34.43	188.67	0.000221635
      6921.25	0.072988	783113.0	79906.0	18601.0	2.28243	 1.45764	   27.27	    4.02	   13.09	   10.07	   33.65	   17.23	   37.82	   21.26	   23.29	187.71	0.000239694
      6921.55	0.067296	721984.0	73651.0	17116.0	2.28267	 1.45932	   17.17	    3.02	   14.10	   11.08	   28.55	   26.37	   23.49	   15.19	   20.27	159.23	0.000220542
      6921.85	0.075409	808624.0	82613.0	19219.0	2.28117	 1.45827	   14.14	    7.04	   16.11	    9.06	   31.61	   30.42	   40.87	   20.25	   32.43	201.93	0.000249715
      6922.15	0.076327	818929.0	83713.0	19493.0	2.28060	 1.45734	   28.28	    9.05	   11.08	   11.08	   29.57	   23.33	   27.60	   32.42	   22.29	194.70	0.000237744
      6922.45	0.073703	790781.0	80876.0	18813.0	2.28010	 1.45837	   15.15	    4.02	   17.12	   10.07	   26.50	   22.32	   44.00	   16.21	   15.20	170.57	0.000215704
      6922.75	0.078029	836942.0	85658.0	19973.0	2.27939	 1.45598	   16.16	    3.02	   17.11	    8.06	   23.45	   23.33	   38.83	   17.21	   33.44	180.60	0.000215785
      6923.05	0.070133	752172.0	77036.0	17971.0	2.27869	 1.45551	   22.22	   12.07	   12.08	   10.07	   29.58	   22.31	   35.74	   13.16	   30.39	187.63	0.000249452
      6923.35	0.072663	780029.0	79909.0	18650.0	2.27844	 1.45504	   24.24	   16.09	   15.11	   16.11	   24.47	   19.27	   35.76	   15.18	   20.26	186.52	0.000239116
      6923.64	0.070602	757566.0	77692.0	18125.0	2.27736	 1.45546	   12.12	    9.05	   16.11	    8.06	   24.47	   27.39	   36.80	   19.24	   26.35	179.59	0.000237061
      6923.94	0.076037	816411.0	83768.0	19538.0	2.27687	 1.45569	   10.10	   10.06	   10.07	    4.03	   32.64	   24.34	   31.71	   16.20	   36.47	175.61	0.000215105
      6924.24	0.074143	795515.0	81703.0	19094.0	2.27590	 1.45372	   12.12	    6.03	   17.11	    8.06	   30.60	   19.26	   40.88	   13.17	   15.20	162.43	0.000204186
      6924.54	0.071447	766141.0	78759.0	18391.0	2.27497	 1.45453	   10.10	    8.04	    8.06	    9.07	   19.38	   17.23	   38.87	   11.14	   26.36	148.24	0.000193492
      6924.84	0.077998	836314.0	85988.0	20040.0	2.27480	 1.45648	   18.18	    8.05	   22.15	    9.07	   28.56	   32.46	   37.80	   23.30	   39.52	219.09	0.000261967
      6925.14	0.077524	832025.0	85595.0	20014.0	2.27424	 1.45319	   14.14	    7.04	   16.11	    3.02	   37.72	   25.35	   25.55	   20.25	   26.33	175.50	0.000210926
      6925.44	0.070142	752366.0	77498.0	18044.0	2.27297	 1.45744	   13.13	    6.03	   14.10	    6.04	   27.54	   22.32	   23.52	   11.14	   23.31	147.13	0.000195555
      6925.74	0.063453	680565.0	70199.0	16413.0	2.27159	 1.45326	   19.18	    4.02	   10.07	    8.06	   18.37	   16.23	   31.67	   12.16	   19.25	139.02	0.000204270
      6926.04	0.077203	827990.0	85361.0	19905.0	2.27211	 1.45592	   20.20	    4.02	    9.06	   13.09	   38.78	   20.29	   37.84	   13.17	   28.36	184.82	0.000223210
      6926.34	0.077170	827449.0	85426.0	19999.0	2.27070	 1.45197	   18.18	    3.02	   14.10	    8.06	   27.53	   22.32	   30.68	   15.19	   26.34	165.41	0.000199901
      6926.64	0.075587	811133.0	83797.0	19590.0	2.27003	 1.45338	   27.27	    9.05	   17.11	    7.05	   35.67	   28.39	   38.85	   13.16	   28.36	204.91	0.000252621
      6926.94	0.075421	808969.0	83589.0	19526.0	2.26985	 1.45417	   17.17	    5.03	    8.06	   21.16	   26.53	   22.31	   28.62	   20.26	   24.32	173.44	0.000214394
      6927.24	0.072672	779311.0	80597.0	18877.0	2.26895	 1.45152	   20.20	   13.08	    8.06	    9.07	   32.63	   19.26	   35.75	   19.24	   23.31	180.59	0.000231733
      6927.54	0.072590	778778.0	80594.0	18866.0	2.26830	 1.45206	   25.24	    5.03	   11.08	   11.08	   37.72	   20.28	   22.48	   21.28	   22.29	176.47	0.000226602
      6927.84	0.072643	778588.0	80596.0	18882.0	2.26803	 1.45124	   23.23	   10.06	   17.11	    5.04	   36.72	   22.32	   45.00	   16.19	   24.31	199.97	0.000256842
      6928.14	0.074260	796810.0	82566.0	19363.0	2.26702	 1.45023	   20.20	    5.03	   10.07	    4.03	   16.31	   22.32	   35.78	   14.18	   21.27	149.19	0.000187230
      6928.44	0.073718	790728.0	82007.0	19221.0	2.26615	 1.45080	   20.19	    5.03	   16.11	   10.07	   27.52	   21.29	   34.75	   12.15	   24.31	171.42	0.000216783
      6928.74	0.075324	808195.0	83939.0	19638.0	2.26471	 1.45262	   29.28	    9.05	   10.07	    8.06	   28.54	   24.34	   36.81	   20.25	   30.39	196.78	0.000243486
      6929.04	0.075155	806570.0	83742.0	19607.0	2.26505	 1.45185	   23.23	    7.04	   17.12	   15.11	   29.58	   19.27	   42.93	   26.32	   26.34	206.94	0.000256573
      6929.34	0.073134	784440.0	81491.0	19103.0	2.26448	 1.45065	   23.22	   12.07	   18.12	   10.07	   28.54	   19.27	   34.78	   15.19	   33.44	194.71	0.000248217
      6929.64	0.069971	750586.0	78018.0	18366.0	2.26391	 1.44644	   24.23	    7.04	   10.07	   13.10	   30.60	   19.25	   27.59	   26.33	   23.29	181.50	0.000241813
      6929.94	0.068064	730309.0	75949.0	17811.0	2.26341	 1.45025	   13.13	    9.05	    8.06	   12.09	   27.53	   22.31	   37.81	   14.18	   35.49	179.65	0.000245992
      6930.24	0.077841	834801.0	86887.0	20429.0	2.26258	 1.44765	   20.19	    7.04	    6.04	   12.09	   23.45	   19.27	   40.91	   13.16	   31.42	173.58	0.000207929
      6930.54	0.077641	832734.0	86747.0	20370.0	2.26172	 1.44893	   29.28	    7.04	   17.12	   13.10	   34.69	   20.28	   32.71	   18.22	   36.47	208.90	0.000250864
      6930.84	0.079433	852236.0	88805.0	20875.0	2.26142	 1.44789	   23.22	    8.05	   17.12	    9.07	   42.86	   34.48	   38.87	   20.25	   24.31	218.23	0.000256065
      6931.14	0.070971	761569.0	79446.0	18713.0	2.26030	 1.44586	   16.16	    9.05	   16.11	    8.06	   28.56	   20.29	   28.63	   18.23	   16.21	161.30	0.000211798
      6931.43	0.070477	756028.0	78957.0	18564.0	2.25918	 1.44768	   21.20	    6.04	   18.13	    7.05	   17.34	   26.36	   30.66	   18.23	   27.36	172.36	0.000227982
      6931.73	0.074401	798062.0	83416.0	19648.0	2.25835	 1.44586	   15.14	    5.03	   15.11	   11.08	   31.62	   23.33	   36.81	   22.28	   25.33	185.73	0.000232726
      6932.03	0.072842	781089.0	81617.0	19254.0	2.25865	 1.44432	   14.13	    5.03	   11.08	   11.08	   28.57	   25.36	   31.68	   33.43	   23.31	183.67	0.000235147
      6932.34	0.073073	783639.0	81991.0	19310.0	2.25734	 1.44599	   20.20	    6.03	   11.08	   10.07	   30.60	   23.34	   36.82	   14.18	   20.27	172.59	0.000220246
      6932.64	0.071830	770549.0	80612.0	18920.0	2.25746	 1.44943	   20.20	    7.04	   13.09	   11.08	   20.39	   20.27	   36.80	   18.23	   26.33	173.44	0.000225081
      6932.94	0.079700	854972.0	89613.0	21154.0	2.25557	 1.44367	   19.19	    7.04	   20.14	   11.08	   38.77	   25.35	   40.91	   18.24	   26.35	207.07	0.000242190
      6933.24	0.074842	803136.0	84265.0	19822.0	2.25456	 1.44717	   19.19	   11.06	   12.09	   10.08	   34.67	   23.32	   31.68	   22.29	   26.36	190.74	0.000237492
      6933.54	0.068544	735769.0	77223.0	18217.0	2.25422	 1.44434	   22.22	    8.04	    8.06	    5.03	   18.35	   15.21	   31.73	   16.21	   21.27	146.13	0.000198605
      6933.84	0.069221	742826.0	77995.0	18382.0	2.25382	 1.44527	   18.18	    7.04	   10.07	    5.04	   29.57	   20.29	   30.67	   12.15	   27.37	160.40	0.000215928
      6934.14	0.074767	802349.0	84300.0	19890.0	2.25316	 1.44416	   14.14	    7.04	   12.09	   17.13	   28.55	   15.21	   37.83	   15.19	   27.37	174.55	0.000217543
      6934.44	0.075100	805733.0	84688.0	19975.0	2.25278	 1.44449	   20.19	    4.02	    7.05	    9.06	   35.70	   27.40	   39.88	   17.22	   27.36	187.89	0.000233186
      6934.74	0.078534	842326.0	88689.0	20878.0	2.25103	 1.44644	   12.12	    6.03	   15.10	   14.10	   39.79	   16.23	   44.00	   14.18	   32.41	193.96	0.000230270
      6935.04	0.078119	838108.0	88254.0	20806.0	2.25093	 1.44498	   14.14	    3.02	   13.10	   12.09	   23.46	   23.33	   38.84	   27.34	   20.26	175.57	0.000209482
      6935.34	0.071438	766435.0	80755.0	19053.0	2.25033	 1.44420	   22.22	    6.03	   12.08	    4.03	   25.50	   29.41	   29.64	   19.25	   30.40	178.56	0.000232969
      6935.64	0.071527	766608.0	80825.0	19137.0	2.24969	 1.44066	   19.18	    8.04	    9.06	   11.08	   25.50	   27.38	   37.80	   12.15	   28.38	178.57	0.000232929
      6935.94	0.068856	738539.0	77916.0	18422.0	2.24904	 1.44209	   15.15	   10.06	   14.10	    5.04	   17.33	   26.36	   37.81	   12.15	   27.35	165.35	0.000223895
      6936.24	0.078197	838438.0	88470.0	20938.0	2.24888	 1.44110	   17.16	    4.02	   13.10	    7.05	   30.60	   21.30	   30.68	   11.14	   32.42	167.47	0.000199741
      6936.54	0.072718	780068.0	82443.0	19527.0	2.24727	 1.44031	   13.13	    7.04	    6.04	   10.07	   25.49	   20.29	   38.84	   17.22	   29.38	167.50	0.000214724
      6936.84	0.073673	789764.0	83535.0	19825.0	2.24647	 1.43832	   15.15	    7.04	    9.06	   12.09	   24.51	   19.27	   36.77	   18.22	   22.29	164.40	0.000208160
      6937.14	0.075528	810021.0	85755.0	20255.0	2.24557	 1.44309	   19.19	    5.03	   14.10	   10.07	   40.81	   23.32	   38.83	   21.27	   23.31	195.93	0.000241885
      6937.44	0.075026	804646.0	85295.0	20194.0	2.24429	 1.44073	   23.23	    4.02	    9.06	    7.05	   22.44	   24.34	   41.92	   12.16	   29.38	173.60	0.000215748
      6937.74	0.070168	752773.0	79792.0	18894.0	2.24434	 1.44058	   23.23	    9.05	   14.10	   10.07	   19.38	   17.24	   33.74	   16.20	   21.28	164.29	0.000218243
      6938.04	0.068344	733117.0	77754.0	18416.0	2.24376	 1.44033	   26.26	    4.02	   14.10	   12.09	   24.47	   30.45	   33.74	   13.17	   31.43	189.74	0.000258808
      6938.34	0.077444	831132.0	88207.0	20950.0	2.24310	 1.43755	   22.22	   10.06	   14.10	   15.11	   31.63	   27.38	   29.65	   21.27	   30.39	201.82	0.000242823
      6938.64	0.077943	836326.0	88837.0	21047.0	2.24222	 1.44005	   24.24	   12.07	   12.09	    4.03	   34.70	   31.44	   40.91	   17.22	   30.39	207.08	0.000247610
      6938.94	0.078055	837044.0	88968.0	21111.0	2.24160	 1.43848	   22.23	    6.04	   15.11	    8.06	   37.76	   26.38	   40.92	   20.26	   23.29	200.04	0.000238981
      6939.24	0.073364	787125.0	83777.0	19843.0	2.24023	 1.44031	   16.16	   10.06	    9.06	    9.07	   34.70	   20.28	   28.63	   17.21	   21.28	166.44	0.000211454
      6939.54	0.069858	748788.0	79694.0	18847.0	2.24026	 1.44184	   19.19	   10.06	   14.10	   11.08	   36.72	   20.28	   45.00	   23.30	   28.36	208.08	0.000277894
      6939.84	0.071922	771312.0	82186.0	19432.0	2.23911	 1.44206	   23.23	    8.04	    9.06	    7.05	   32.64	   18.26	   33.74	   23.28	   24.31	179.62	0.000232882
      6940.15	0.075459	808474.0	86134.0	20500.0	2.23924	 1.43548	   12.11	    9.05	    5.04	    9.06	   35.66	   22.30	   36.79	   12.15	   23.30	165.46	0.000204661
      6940.45	0.076902	824412.0	87887.0	20895.0	2.23862	 1.43654	   23.23	   10.06	    9.06	   10.07	   16.32	   22.31	   49.06	   21.27	   27.35	188.74	0.000228939
      6940.75	0.071249	763797.0	81537.0	19345.0	2.23725	 1.43862	   17.16	    7.04	    9.06	   10.07	   36.74	   25.36	   39.89	   20.26	   22.30	187.87	0.000245969
      6941.05	0.076046	815249.0	87043.0	20706.0	2.23709	 1.43598	   23.22	   13.07	   11.08	   10.08	   27.52	   19.27	   31.70	   19.25	   21.28	176.47	0.000216465
      6941.35	0.076095	815675.0	87226.0	20710.0	2.23551	 1.43789	   23.23	    8.05	   12.08	   13.10	   24.48	   31.45	   43.99	   25.32	   28.36	210.05	0.000257521
      6941.65	0.071557	766868.0	81958.0	19465.0	2.23611	 1.43759	   20.21	    7.04	   16.11	   12.09	   24.49	   26.37	   39.90	   14.18	   20.27	180.66	0.000235576
      6941.95	0.064484	692076.0	74053.0	17636.0	2.23491	 1.43484	   25.25	    9.05	   13.09	   16.11	   18.36	   25.35	   32.73	   15.18	   20.26	175.40	0.000253435
      6942.25	0.075660	811391.0	86892.0	20606.0	2.23408	 1.43908	   16.15	    2.01	   12.09	    5.04	   40.79	   24.33	   37.82	   17.21	   25.33	180.77	0.000222795
      6942.55	0.078368	840060.0	90001.0	21425.0	2.23365	 1.43526	   19.19	    6.03	   14.10	    6.04	   30.61	   24.33	   26.57	   23.30	   27.37	177.55	0.000211354
      6942.85	0.077877	835137.0	89538.0	21344.0	2.23293	 1.43389	   18.18	   10.06	   10.07	   12.09	   22.43	   14.20	   33.76	   24.30	   30.40	175.49	0.000210138
      6943.15	0.074646	800939.0	85876.0	20483.0	2.23288	 1.43331	   16.16	   12.07	   21.15	    5.04	   27.54	   17.24	   37.83	   19.25	   24.31	180.58	0.000225455
      6943.46	0.071959	771165.0	82742.0	19691.0	2.23218	 1.43557	   21.21	    9.05	   11.08	   13.10	   31.61	   29.41	   27.61	   17.22	   23.32	183.60	0.000238082
      6943.76	0.074470	798671.0	85817.0	20466.0	2.23073	 1.43345	   18.18	    7.04	   11.08	    8.06	   31.60	   22.30	   32.73	   18.23	   20.26	169.49	0.000212212
      6944.06	0.070720	758073.0	81480.0	19443.0	2.23042	 1.43287	   14.13	    4.02	   11.08	    6.04	   32.64	   26.37	   29.66	   18.22	   23.31	165.47	0.000218277
      6944.36	0.077064	826448.0	88835.0	21199.0	2.23036	 1.43283	   15.14	    7.04	   15.10	   13.09	   25.48	   27.39	   32.70	   18.23	   34.46	188.63	0.000228244
      6944.66	0.071633	767557.0	82692.0	19709.0	2.22809	 1.43405	   16.16	    5.03	   19.13	   14.10	   23.46	   19.28	   24.53	   10.13	   23.30	155.11	0.000202079
      6944.96	0.073022	783270.0	84323.0	20210.0	2.22882	 1.42848	   15.14	    6.03	    7.05	   10.07	   37.77	   24.36	   35.81	   19.24	   25.33	180.81	0.000230835
      6945.26	0.077771	834120.0	89955.0	21464.0	2.22707	 1.43293	   14.14	   11.06	   12.08	   10.07	   38.76	   25.36	   40.88	   14.18	   30.39	196.92	0.000236080
      6945.56	0.074138	795080.0	85801.0	20495.0	2.22641	 1.43185	   23.23	    4.02	   15.10	   13.10	   19.38	   12.17	   31.70	   17.22	   27.37	163.29	0.000205372
      6945.87	0.067950	728867.0	78552.0	18796.0	2.22773	 1.43012	   15.15	    2.01	   11.08	   11.08	   25.51	   23.34	   23.53	    9.11	   29.39	150.19	0.000206056
      6946.17	0.069768	748335.0	80876.0	19367.0	2.22493	 1.42935	   19.20	   14.08	   10.07	   10.08	   27.55	   19.27	   39.87	   16.21	   21.29	177.62	0.000237357
