# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 30 Jul 2016 00:09:07 BST
# Ring energy:   3.0
# Ring current - start: 298.6
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.2; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.3; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 20 pA
# It Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 5 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Fe//ascii/264039_HP5_2.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Fe//nexus/264039_HP5_2.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Fe/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: HP5
# Sample description: Fe2 + BnBr2 + MgPhBr
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8062.0 3286 242.57 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	       It	    Iref	  lnI0It	lnItIref	Element0	Element1	Element2	Element3	Element4	Element5	Element6	Element7	Element8	    FF	 QexafsFFI0
      6909.91	0.072733	802070.0	2252815.0	581507.0	-1.03274	 1.35431	  123.44	   58.78	   72.63	   61.27	   97.78	   80.98	  136.92	   60.79	  109.80	802.40	0.001000409
      6910.20	0.076385	842313.0	2355798.0	608603.0	-1.02848	 1.35347	  114.96	   55.63	   84.07	   70.58	  117.21	   85.16	  139.26	   76.50	   97.46	840.83	0.000998242
      6910.50	0.078702	867986.0	2429466.0	627540.0	-1.02925	 1.35362	  139.21	   73.21	   86.16	   60.22	  143.11	   82.05	  122.81	  100.70	   95.31	902.79	0.001040094
      6910.80	0.076485	843620.0	2371385.0	612722.0	-1.03353	 1.35332	  143.42	   67.02	   78.83	   66.44	  144.37	   97.71	  136.86	   76.57	  108.82	920.03	0.001090568
      6911.10	0.071401	787406.0	2217109.0	573141.0	-1.03522	 1.35283	  124.50	   65.96	   99.65	   69.57	  117.37	   70.51	  103.49	   72.35	  103.59	827.01	0.001050292
      6911.40	0.072085	794729.0	2231906.0	577386.0	-1.03261	 1.35210	  128.67	   58.79	   68.52	   52.97	  118.41	   68.30	  130.54	   66.10	  104.78	797.08	0.001002959
      6911.70	0.070857	780858.0	2201716.0	569750.0	-1.03660	 1.35179	  127.61	   48.46	   69.46	   64.34	  109.82	   86.11	  119.63	   76.48	   99.36	801.28	0.001026150
      6911.99	0.076613	845287.0	2370497.0	613828.0	-1.03118	 1.35114	  126.57	   50.54	   95.45	   49.84	  128.26	   95.84	  145.56	   71.32	   95.29	858.67	0.001015836
      6912.29	0.074946	826631.0	2330001.0	602762.0	-1.03627	 1.35210	  131.82	   48.46	   91.30	   62.34	  128.01	  101.94	  139.19	   63.93	   89.98	856.97	0.001036696
      6912.59	0.074463	821343.0	2314654.0	599339.0	-1.03607	 1.35119	  142.35	   53.65	   81.97	   63.34	  118.43	   94.65	  134.90	   66.09	  101.52	856.89	0.001043283
      6912.89	0.075602	833885.0	2336814.0	605142.0	-1.03045	 1.35108	  129.80	   60.84	   76.78	   74.74	  122.85	   92.57	  130.61	   79.67	   87.91	855.76	0.001026235
      6913.19	0.072731	801925.0	2249493.0	582915.0	-1.03145	 1.35042	  120.36	   50.56	   99.68	   60.24	  125.00	   71.53	  127.35	   78.62	  107.86	841.20	0.001048970
      6913.49	0.068404	754025.0	2139169.0	554564.0	-1.04275	 1.34999	  109.75	   55.65	   71.57	   63.29	  104.44	   61.98	  118.57	   74.39	   87.89	747.52	0.000991377
      6913.78	0.068964	760498.0	2141561.0	555351.0	-1.03532	 1.34969	  114.07	   59.83	   74.76	   70.62	  105.66	   76.72	  114.35	   71.23	   82.70	769.93	0.001012407
      6914.08	0.078150	861743.0	2435523.0	631918.0	-1.03896	 1.34916	  143.18	   54.65	   91.26	   82.02	  124.90	   66.25	  117.50	   72.38	  117.31	869.47	0.001008961
      6914.38	0.077609	855853.0	2414318.0	626342.0	-1.03707	 1.34928	  144.38	   83.60	   77.79	   75.80	  147.74	  111.49	  136.95	   73.41	   99.44	950.61	0.001110716
      6914.68	0.077245	851095.0	2405745.0	624084.0	-1.03909	 1.34933	  138.06	   41.25	   76.73	   68.52	  125.80	   88.19	  130.26	   76.56	   99.37	844.75	0.000992542
      6914.98	0.074619	822918.0	2326083.0	603257.0	-1.03908	 1.34960	  128.81	   47.43	   77.79	   78.92	  133.67	   92.48	  141.15	   89.25	  104.65	894.14	0.001086551
      6915.28	0.070503	777469.0	2197090.0	570771.0	-1.03885	 1.34790	  128.71	   63.97	   63.25	   65.42	  122.88	   85.14	  107.98	   77.62	  107.87	822.84	0.001058353
      6915.57	0.074286	819438.0	2309374.0	600095.0	-1.03611	 1.34764	  136.19	   48.47	   70.56	   48.76	  105.52	   84.13	  137.78	   59.76	   94.26	785.43	0.000958494
      6915.87	0.073427	809624.0	2292329.0	595594.0	-1.04075	 1.34776	  123.46	   50.50	   88.11	   75.78	  138.82	   79.96	  125.97	   55.54	   81.63	819.78	0.001012539
      6916.17	0.070706	779363.0	2217163.0	576410.0	-1.04551	 1.34716	  114.07	   62.86	   82.97	   66.43	  116.17	   85.16	  112.05	   74.47	   90.99	805.18	0.001033123
      6916.47	0.074519	821631.0	2331156.0	606291.0	-1.04283	 1.34676	  124.50	   61.86	   84.02	   68.53	  118.59	  100.91	  117.61	   69.19	   96.35	841.57	0.001024271
      6916.77	0.077094	850356.0	2405003.0	625268.0	-1.03965	 1.34713	  140.31	   61.89	   96.51	   71.67	  119.54	   79.87	  151.88	   89.20	   94.27	905.14	0.001064422
      6917.07	0.073788	812844.0	2324241.0	604575.0	-1.05061	 1.34662	  137.00	   61.90	   86.10	   79.91	  122.75	   78.83	  138.05	   69.22	  102.54	876.30	0.001078070
      6917.37	0.067896	748474.0	2123985.0	552772.0	-1.04301	 1.34610	  102.54	   57.73	   70.51	   63.37	  103.40	   53.58	  126.19	   74.45	   95.31	747.08	0.000998138
      6917.66	0.070686	778913.0	2213958.0	576076.0	-1.04464	 1.34630	  121.41	   67.01	   78.91	   55.01	  109.83	   70.42	  118.68	   53.46	   99.36	774.10	0.000993821
      6917.96	0.076365	841691.0	2396672.0	624232.0	-1.04642	 1.34531	  133.92	   50.54	   70.55	   73.73	  123.70	   90.49	  144.46	   66.04	   87.86	841.30	0.000999538
      6918.26	0.075813	835132.0	2378728.0	619632.0	-1.04673	 1.34520	  122.35	   43.30	   91.29	   53.97	  124.88	  101.89	  140.09	   79.73	  108.82	866.34	0.001037364
      6918.56	0.076516	842980.0	2395148.0	623985.0	-1.04426	 1.34507	  114.10	   54.66	   79.83	   65.43	  135.72	   95.74	  140.06	   72.32	   96.35	854.21	0.001013318
      6918.86	0.077855	858222.0	2439779.0	635881.0	-1.04480	 1.34465	  135.00	   68.08	   84.00	   68.49	  135.89	   75.68	  135.88	   94.37	  113.13	910.53	0.001060948
      6919.16	0.070827	780306.0	2233142.0	582343.0	-1.05148	 1.34411	  120.22	   50.55	   61.22	   61.24	  113.03	   74.59	  112.30	   80.82	   97.36	771.34	0.000988515
      6919.46	0.071547	788514.0	2248062.0	585979.0	-1.04767	 1.34454	  147.75	   49.54	   76.80	   59.19	  120.53	   91.52	  117.41	   69.15	   97.41	829.31	0.001051736
      6919.76	0.072329	797191.0	2271759.0	593272.0	-1.04722	 1.34266	  108.76	   53.66	   60.19	   68.52	  105.44	   79.93	  128.31	   61.87	  101.52	768.19	0.000963623
      6920.06	0.075491	831880.0	2375444.0	619319.0	-1.04925	 1.34432	  118.26	   58.82	   76.80	   69.59	  114.34	   69.40	  136.92	   64.00	  105.73	813.87	0.000978345
      6920.35	0.072074	794747.0	2255926.0	588951.0	-1.04329	 1.34297	  108.85	   56.73	   76.76	   53.97	  132.43	   91.47	  123.99	   72.39	   90.11	806.69	0.001015031
      6920.65	0.076380	841873.0	2408104.0	628642.0	-1.05097	 1.34303	  127.65	   51.58	   78.84	   64.41	  122.88	   87.35	  160.66	   74.53	  101.58	869.48	0.001032795
      6920.95	0.078413	863460.0	2477397.0	646669.0	-1.05402	 1.34313	  132.86	   58.77	   71.56	   65.43	  133.48	   92.65	  142.41	   77.53	   97.38	872.07	0.001009971
      6921.25	0.070092	772148.0	2200531.0	574987.0	-1.04728	 1.34211	  118.21	   50.52	   68.50	   51.89	  115.10	   74.59	  135.84	   77.50	   84.76	776.93	0.001006191
      6921.55	0.067379	742821.0	2115691.0	553168.0	-1.04668	 1.34147	  104.66	   44.37	   90.30	   65.46	  113.28	   64.11	  111.15	   59.75	   78.51	731.59	0.000984887
      6921.85	0.076648	844530.0	2417718.0	631250.0	-1.05180	 1.34288	  128.77	   49.51	   78.92	   73.73	  119.47	   93.60	  145.53	   74.50	   97.32	861.35	0.001019919
      6922.15	0.076712	844988.0	2419112.0	632587.0	-1.05183	 1.34134	  117.11	   49.47	   71.58	   71.68	  111.14	   94.65	  117.47	   69.26	   93.21	795.57	0.000941513
      6922.45	0.073749	812441.0	2322649.0	607596.0	-1.05042	 1.34095	  128.76	   50.53	   78.87	   56.05	  121.55	   93.60	  120.78	   71.22	   89.05	810.38	0.000997467
      6922.75	0.077464	853533.0	2445814.0	640214.0	-1.05275	 1.34033	  102.54	   49.52	   90.28	   69.57	  133.73	   83.10	  129.43	   69.27	   94.26	821.71	0.000962711
      6923.05	0.070527	776983.0	2214441.0	579573.0	-1.04734	 1.34046	  128.77	   53.63	   80.95	   52.94	  109.88	   95.75	  119.62	   65.99	   81.62	789.16	0.001015678
      6923.35	0.072577	799633.0	2287208.0	598628.0	-1.05093	 1.34045	   98.36	   36.11	   69.53	   61.30	  113.14	   85.19	  139.08	   55.58	  124.63	782.92	0.000979105
      6923.64	0.070604	778031.0	2223823.0	582722.0	-1.05022	 1.33927	  106.76	   54.67	   75.75	   60.22	  102.16	   77.78	  125.15	   71.40	   96.32	770.20	0.000989934
      6923.94	0.076615	843546.0	2429882.0	636273.0	-1.05798	 1.33997	  116.15	   59.83	   84.09	   75.80	  124.88	   87.31	  114.38	   58.73	   90.05	811.23	0.000961692
      6924.24	0.074226	817584.0	2344667.0	614117.0	-1.05355	 1.33971	  108.81	   58.78	   85.10	   67.45	  143.56	   75.77	  116.42	   66.10	   88.98	810.96	0.000991901
      6924.54	0.069591	766707.0	2195024.0	576020.0	-1.05184	 1.33781	  105.68	   54.69	   57.08	   58.15	  104.46	   83.01	  128.27	   77.56	  106.81	775.70	0.001011731
      6924.84	0.079766	878704.0	2518582.0	659967.0	-1.05300	 1.33926	  116.15	   50.55	   68.48	   69.59	  112.00	   98.89	  146.57	   72.38	  109.94	844.55	0.000961129
      6925.14	0.077001	848415.0	2431330.0	637395.0	-1.05282	 1.33880	   99.44	   47.41	   75.75	   71.69	  148.72	   89.36	  130.63	   71.39	   84.83	819.22	0.000965591
      6925.44	0.068264	752000.0	2164356.0	567577.0	-1.05714	 1.33850	  114.03	   49.50	   62.24	   69.54	  125.06	   83.05	  120.63	   60.76	  103.70	788.51	0.001048554
      6925.74	0.065549	722018.0	2082001.0	546569.0	-1.05903	 1.33742	  115.14	   48.47	   61.21	   54.02	   91.59	   68.34	   99.17	   55.58	   82.76	676.28	0.000936654
      6926.04	0.076498	842198.0	2429119.0	637224.0	-1.05927	 1.33816	  117.14	   57.78	   86.15	   69.63	  139.10	   86.28	  132.47	   73.40	  113.10	875.04	0.001038995
      6926.34	0.078100	860355.0	2480742.0	650911.0	-1.05897	 1.33794	  121.43	   44.36	   96.51	   59.19	  119.71	   83.07	  132.66	   82.88	  114.17	853.96	0.000992569
      6926.64	0.075963	836057.0	2420123.0	636181.0	-1.06288	 1.33609	  122.47	   41.27	   91.32	   79.90	  117.36	   69.42	  132.40	   76.53	  107.78	838.45	0.001002859
      6926.94	0.074948	825365.0	2383801.0	626318.0	-1.06063	 1.33659	  130.75	   68.08	   75.74	   64.39	  122.89	   94.71	  135.94	   62.93	   96.37	851.80	0.001032027
      6927.24	0.073120	805250.0	2317598.0	609308.0	-1.05713	 1.33596	   96.23	   58.80	   72.69	   54.05	  117.57	   80.96	  136.05	   78.71	   92.15	787.20	0.000977579
      6927.54	0.071966	792084.0	2281133.0	599432.0	-1.05776	 1.33644	   93.15	   49.52	   72.64	   55.03	  131.45	   82.10	  104.47	   73.44	   88.97	750.77	0.000947844
      6927.84	0.072071	793515.0	2286019.0	601191.0	-1.05809	 1.33565	  114.16	   49.53	   78.84	   68.52	  129.44	   87.34	  108.90	   49.24	   93.29	779.26	0.000982036
      6928.14	0.077274	851171.0	2442186.0	641855.0	-1.05404	 1.33629	  122.52	   56.74	   97.60	   69.53	  102.44	   95.75	  134.76	   77.55	   90.03	846.92	0.000995007
      6928.44	0.072477	798608.0	2299234.0	604992.0	-1.05746	 1.33512	  130.88	   63.94	   72.58	   62.28	  110.04	   76.81	  112.11	   66.08	   95.30	790.02	0.000989248
      6928.74	0.074860	824455.0	2378137.0	626609.0	-1.05935	 1.33375	  120.26	   53.66	   62.29	   61.28	  117.64	   93.65	  130.41	   70.27	   98.46	807.92	0.000979948
      6929.04	0.073800	813133.0	2340764.0	616032.0	-1.05734	 1.33493	  135.00	   44.36	   73.77	   64.40	  119.75	   83.14	  150.86	   78.74	   94.27	844.30	0.001038324
      6929.34	0.072707	800941.0	2312566.0	608922.0	-1.06033	 1.33442	  102.60	   59.84	   68.46	   62.23	  118.64	   78.89	  114.25	   56.60	   96.35	757.87	0.000946220
      6929.64	0.070619	777916.0	2242412.0	591428.0	-1.05869	 1.33277	   95.27	   49.53	   67.45	   52.97	  112.18	   75.71	  118.68	   67.12	   69.12	708.04	0.000910172
      6929.94	0.069224	762504.0	2208345.0	581611.0	-1.06339	 1.33420	  129.77	   51.54	   59.18	   55.03	  109.92	   76.76	  111.09	   51.41	   78.49	723.18	0.000948431
      6930.24	0.078433	864641.0	2498498.0	658402.0	-1.06113	 1.33363	  131.97	   57.75	   73.69	   64.30	  127.23	   83.05	  153.10	   62.89	  112.97	866.96	0.001002681
      6930.54	0.076375	841730.0	2439079.0	643028.0	-1.06392	 1.33319	  130.88	   54.71	   89.27	   63.45	  117.78	   90.57	  119.83	   76.57	   77.51	820.56	0.000974855
      6930.84	0.080147	882974.0	2559745.0	674923.0	-1.06437	 1.33306	  139.10	   53.66	   75.77	   59.19	  127.30	   85.21	  140.24	   80.79	   99.47	860.74	0.000974820
      6931.14	0.071651	788964.0	2295824.0	605578.0	-1.06813	 1.33266	   99.30	   48.45	   77.84	   61.23	   98.10	   77.76	  128.21	   89.13	   84.79	764.82	0.000969400
      6931.43	0.070757	779186.0	2267366.0	598284.0	-1.06812	 1.33231	  116.22	   47.45	   78.87	   62.35	  116.48	   82.14	  140.29	   73.45	   90.12	807.38	0.001036184
      6931.73	0.072943	802840.0	2337477.0	617673.0	-1.06867	 1.33087	  103.50	   45.37	   91.30	   55.02	  112.06	   85.18	  137.95	   72.31	   86.96	789.66	0.000983584
      6932.03	0.074161	816971.0	2359612.0	623347.0	-1.06065	 1.33115	  104.71	   52.61	   78.91	   62.33	  102.42	  104.20	  125.07	   54.56	   73.33	758.13	0.000927982
      6932.34	0.072111	794223.0	2297678.0	606793.0	-1.06229	 1.33147	   97.44	   48.47	   79.97	   61.29	  130.42	   79.93	  123.97	   58.71	   95.28	775.48	0.000976404
      6932.64	0.072028	793524.0	2303966.0	608168.0	-1.06590	 1.33194	  114.12	   48.46	   65.42	   67.50	   94.77	   59.97	  113.26	   69.21	   84.80	717.51	0.000904206
      6932.94	0.079332	874043.0	2536330.0	670741.0	-1.06534	 1.33009	  139.16	   59.84	   97.57	   54.05	  128.17	   80.98	  133.72	   97.62	  108.77	899.87	0.001029551
      6933.24	0.074364	819049.0	2391791.0	632699.0	-1.07165	 1.32980	  126.63	   41.27	   91.43	   66.50	  128.37	   77.83	  124.08	   77.65	  105.73	839.49	0.001024951
      6933.54	0.069912	770145.0	2231549.0	590545.0	-1.06387	 1.32941	  110.99	   44.40	   58.12	   59.19	   92.81	   86.29	  120.82	   57.71	   86.99	717.32	0.000931409
      6933.84	0.067957	748310.0	2182132.0	577444.0	-1.07024	 1.32945	   92.01	   49.48	   63.28	   59.13	  108.57	   68.37	  118.63	   71.29	   86.87	717.63	0.000959000
      6934.14	0.076609	844092.0	2445450.0	647064.0	-1.06372	 1.32954	  125.46	   58.76	   90.34	   49.86	  120.68	   84.16	  147.66	   83.87	   64.88	825.69	0.000978196
      6934.44	0.073894	813349.0	2373612.0	628134.0	-1.07101	 1.32941	  107.90	   56.76	   88.22	   63.34	  135.73	   87.29	  130.57	   72.37	  101.59	843.77	0.001037399
      6934.74	0.077239	850421.0	2474981.0	655664.0	-1.06826	 1.32834	  120.37	   64.97	   70.58	   62.38	  131.58	   90.48	  140.22	   71.31	  103.78	855.64	0.001006140
      6935.04	0.079056	870622.0	2540845.0	672977.0	-1.07104	 1.32854	  131.93	   69.11	   91.42	   69.62	  130.53	   90.44	  130.53	   61.81	   92.10	867.48	0.000996395
      6935.34	0.071412	786723.0	2286614.0	605584.0	-1.06695	 1.32863	  117.27	   45.41	   79.93	   63.40	  101.41	  101.05	   99.23	   70.34	   67.00	745.04	0.000947020
      6935.64	0.071535	787796.0	2307638.0	611641.0	-1.07474	 1.32783	  107.77	   50.56	   62.34	   61.30	  113.37	   73.65	  132.57	   68.17	   98.48	768.20	0.000975125
      6935.94	0.071097	783326.0	2279687.0	604869.0	-1.06824	 1.32678	  116.20	   53.63	   58.14	   57.12	  133.66	   83.21	  122.88	   68.31	   91.04	784.18	0.001001096
      6936.24	0.075790	834479.0	2442141.0	647183.0	-1.07382	 1.32800	  103.59	   54.68	   69.60	   54.02	  104.52	   93.68	  119.67	   59.77	   89.06	748.59	0.000897078
      6936.54	0.072377	796383.0	2333940.0	619313.0	-1.07523	 1.32670	  123.47	   52.63	   69.52	   43.61	  116.61	   79.95	  105.71	   68.19	   97.33	757.01	0.000950563
      6936.84	0.073129	805745.0	2352712.0	624523.0	-1.07156	 1.32634	  100.44	   49.53	   77.83	   70.66	  118.58	   75.73	  115.36	   70.31	   93.17	771.62	0.000957648
      6937.14	0.076489	842410.0	2467419.0	654369.0	-1.07466	 1.32726	  125.66	   60.87	   79.98	   64.36	  137.07	   76.82	  138.15	   70.34	   89.12	842.37	0.000999955
      6937.44	0.074043	815281.0	2391304.0	635181.0	-1.07606	 1.32568	  110.91	   42.28	   72.63	   60.24	  111.05	   78.91	  123.04	   73.48	  107.88	780.42	0.000957240
      6937.74	0.069025	760257.0	2220107.0	589523.0	-1.07165	 1.32600	  117.29	   41.28	   62.31	   52.96	  128.36	   72.69	  119.89	   57.70	   97.46	749.94	0.000986428
      6938.04	0.069610	766797.0	2238442.0	594983.0	-1.07131	 1.32500	   96.41	   52.64	   66.47	   68.58	  120.71	   90.48	  111.03	   54.52	   82.74	743.58	0.000969723
      6938.34	0.078640	866047.0	2547602.0	676791.0	-1.07897	 1.32555	  117.24	   56.73	   74.77	   64.45	   94.75	   89.39	  141.55	   72.36	   89.03	800.28	0.000924057
      6938.64	0.074755	823117.0	2398792.0	637742.0	-1.06962	 1.32479	  108.91	   46.43	   74.78	   72.71	  118.68	   70.49	  121.79	   77.65	   82.74	774.19	0.000940554
      6938.94	0.080067	881834.0	2587273.0	688008.0	-1.07636	 1.32456	  149.80	   42.29	   85.13	   73.72	  126.04	   93.63	  137.10	   74.49	   93.20	875.39	0.000992697
      6939.24	0.074247	817495.0	2398552.0	638375.0	-1.07638	 1.32369	  107.89	   41.25	   73.69	   66.51	  125.12	   75.65	  138.10	   77.68	   99.51	805.43	0.000985236
      6939.54	0.071045	782738.0	2292871.0	610140.0	-1.07476	 1.32387	  109.86	   45.36	   68.51	   52.98	   92.72	   72.56	  110.10	   70.31	   97.58	719.98	0.000919824
      6939.84	0.071121	782793.0	2307877.0	614256.0	-1.08122	 1.32367	  102.55	   38.14	   56.00	   61.32	  126.26	   74.66	  115.43	   67.15	   81.74	723.25	0.000923933
      6940.15	0.075019	826480.0	2426199.0	645890.0	-1.07691	 1.32345	  106.79	   44.35	   78.95	   66.49	  119.81	   92.60	  122.95	   64.03	  104.81	800.78	0.000968901
      6940.45	0.077318	852146.0	2497171.0	664934.0	-1.07516	 1.32323	  126.68	   49.51	   79.96	   70.63	  121.83	   96.82	  134.87	   73.50	   78.55	832.35	0.000976770
      6940.75	0.070650	778347.0	2285638.0	608749.0	-1.07723	 1.32299	  109.97	   41.28	   72.68	   62.39	  100.25	   78.90	  103.67	   52.50	   96.35	717.98	0.000922444
      6941.05	0.075243	828486.0	2445548.0	652482.0	-1.08242	 1.32124	  114.21	   48.51	   79.97	   62.26	  116.50	   92.50	  132.87	   74.59	   82.78	804.21	0.000970695
      6941.35	0.076293	840328.0	2471320.0	658073.0	-1.07872	 1.32319	  123.53	   53.66	   68.52	   64.44	  141.43	   79.89	  144.62	   73.40	  115.21	864.71	0.001029010
      6941.65	0.071604	788515.0	2333495.0	622579.0	-1.08497	 1.32125	  112.98	   56.74	   65.40	   59.22	  129.46	   93.56	  102.59	   67.11	   94.30	781.36	0.000990923
      6941.95	0.064158	706924.0	2078963.0	554397.0	-1.07870	 1.32174	   96.40	   56.75	   59.18	   59.19	  105.73	   76.74	  116.66	   52.46	   83.82	706.94	0.001000023
      6942.25	0.076650	843937.0	2484859.0	662653.0	-1.07989	 1.32172	  103.68	   44.40	   73.80	   49.85	  115.46	   80.04	  138.22	   60.85	   93.19	759.48	0.000899924
      6942.55	0.078110	859755.0	2543264.0	678969.0	-1.08456	 1.32063	  126.62	   53.63	   76.90	   64.40	  133.71	   90.55	  131.68	   71.34	   85.94	834.76	0.000970923
      6942.85	0.077737	856105.0	2521161.0	673202.0	-1.08008	 1.32043	  113.02	   61.92	   76.83	   67.49	  141.33	   99.93	  121.78	   67.22	   98.49	848.01	0.000990545
      6943.15	0.074799	823824.0	2424985.0	647654.0	-1.07962	 1.32022	  128.78	   59.88	   76.82	   55.07	  114.17	   76.79	  131.70	   63.97	   97.40	804.58	0.000976639
      6943.46	0.071317	785155.0	2321084.0	620099.0	-1.08391	 1.31991	  110.09	   41.27	   64.39	   57.14	  116.44	   83.15	  130.52	   61.92	   74.38	739.30	0.000941602
      6943.76	0.073882	814421.0	2394370.0	640043.0	-1.07840	 1.31934	  115.19	   48.52	   60.17	   63.36	  104.61	   83.13	  116.58	   62.89	   76.39	730.83	0.000897357
      6944.06	0.071908	791736.0	2343796.0	626058.0	-1.08530	 1.32008	  109.00	   67.10	   81.95	   63.40	  121.94	   73.68	  124.14	   60.89	  109.97	812.06	0.001025675
      6944.36	0.075156	828202.0	2451073.0	655523.0	-1.08502	 1.31885	  108.96	   54.69	   74.77	   64.39	  123.03	   83.08	  129.41	   74.46	   84.84	797.63	0.000963081
      6944.66	0.072051	793173.0	2359209.0	631289.0	-1.09004	 1.31832	   96.39	   56.75	   75.84	   48.84	  108.96	   74.67	  109.08	   69.22	   92.23	731.97	0.000922837
      6944.96	0.074304	818265.0	2424665.0	648761.0	-1.08626	 1.31838	  123.56	   44.37	   60.25	   57.15	  133.96	   73.58	  123.00	   74.51	   99.47	789.85	0.000965276
      6945.26	0.076310	840703.0	2480728.0	664034.0	-1.08207	 1.31797	  119.28	   60.86	   89.37	   82.10	  114.25	   87.34	  115.37	   78.74	  112.02	859.33	0.001022162
