# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 30 Jul 2016 00:31:00 BST
# Ring energy:   3.0
# Ring current - start: 301.2
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.2; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.3; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 20 pA
# It Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 5 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Fe//ascii/264044_HP5_7.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Fe//nexus/264044_HP5_7.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Fe/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: HP5
# Sample description: Fe2 + BnBr2 + MgPhBr
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8062.0 3286 242.57 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	       It	    Iref	  lnI0It	lnItIref	Element0	Element1	Element2	Element3	Element4	Element5	Element6	Element7	Element8	    FF	 QexafsFFI0
      6906.93	0.075918	838195.0	2503839.0	645476.0	-1.09433	 1.35559	  127.58	   48.46	   77.87	   56.06	  120.61	   88.37	  135.68	   84.95	  114.09	853.67	0.001018462
      6907.23	0.072486	800779.0	2384155.0	614840.0	-1.09102	 1.35524	  116.19	   54.63	   76.74	   70.63	  132.58	   93.53	  120.72	   75.52	   81.60	822.13	0.001026657
      6907.52	0.070697	781649.0	2314599.0	596510.0	-1.08559	 1.35590	  135.02	   57.76	   89.26	   65.40	  117.40	   68.29	  149.86	   71.27	   84.72	838.98	0.001073343
      6907.82	0.072709	803209.0	2399475.0	618819.0	-1.09439	 1.35519	  132.94	   67.03	   87.16	   78.92	  144.25	   90.34	  157.43	   63.93	   98.46	920.46	0.001145981
      6908.12	0.075372	831768.0	2499806.0	646070.0	-1.10041	 1.35306	  123.41	   73.18	   79.80	   71.61	  132.39	   88.41	  129.32	   69.14	  107.84	875.09	0.001052088
      6908.42	0.070059	773560.0	2310884.0	597115.0	-1.09438	 1.35328	  101.41	   62.87	   73.68	   68.52	  103.26	   78.87	  125.07	   58.75	  114.09	786.52	0.001016755
      6908.71	0.077563	856233.0	2566846.0	662631.0	-1.09789	 1.35421	  127.62	   58.75	   92.35	   79.88	  138.80	   82.04	  137.98	   72.31	   99.42	889.15	0.001038441
      6909.01	0.074959	826956.0	2482099.0	641382.0	-1.09911	 1.35323	  144.35	   60.85	   65.31	   63.31	  127.02	   86.19	  135.79	   70.26	  101.55	854.64	0.001033477
      6909.31	0.072673	802195.0	2401852.0	620332.0	-1.09664	 1.35374	  125.41	   56.71	   76.78	   59.18	  112.93	   87.29	  101.32	   90.22	   88.94	798.79	0.000995751
      6909.61	0.063904	705388.0	2103926.0	543615.0	-1.09281	 1.35332	  116.16	   47.42	   47.69	   53.98	  109.91	   59.83	  116.47	   72.32	   63.77	687.55	0.000974714
      6909.91	0.071494	788843.0	2374150.0	613815.0	-1.10183	 1.35270	  110.83	   47.40	   76.76	   72.71	  120.48	   82.06	  132.48	   63.86	   96.33	802.90	0.001017816
      6910.20	0.078667	867936.0	2605539.0	674089.0	-1.09928	 1.35203	  128.59	   69.11	   73.62	   61.25	  131.43	   79.97	  146.49	   78.71	  103.51	872.68	0.001005463
      6910.50	0.079370	876106.0	2628439.0	679851.0	-1.09866	 1.35227	  114.03	   54.64	   80.96	   70.59	  124.95	   87.32	  145.57	   71.29	  122.49	871.84	0.000995136
      6910.80	0.076181	840786.0	2508763.0	649098.0	-1.09321	 1.35196	  134.93	   64.93	   80.90	   84.06	  134.57	   94.55	  160.67	   76.45	   99.43	930.49	0.001106686
      6911.10	0.071202	785555.0	2361415.0	611402.0	-1.10063	 1.35126	  117.11	   58.73	   74.70	   58.06	  121.50	   87.26	  125.91	   85.95	   99.37	828.59	0.001054786
      6911.40	0.073477	811010.0	2432530.0	630369.0	-1.09841	 1.35038	  107.68	   51.56	   85.06	   75.75	  130.17	   95.63	  128.37	   58.71	   95.21	828.13	0.001021115
      6911.70	0.071914	793608.0	2380905.0	616648.0	-1.09865	 1.35094	  138.05	   49.49	   74.64	   75.74	  115.22	   83.13	  107.72	   74.47	   98.42	816.88	0.001029323
      6911.99	0.075036	827767.0	2490980.0	645917.0	-1.10170	 1.34976	  127.69	   49.51	   80.95	   66.44	  127.14	   83.04	  151.94	   77.61	   94.16	858.48	0.001037109
      6912.29	0.073400	809577.0	2429001.0	629816.0	-1.09872	 1.34981	  122.33	   63.93	   89.19	   57.07	  110.11	   94.62	  124.00	   73.44	   98.37	833.05	0.001028995
      6912.59	0.075718	835532.0	2520488.0	653777.0	-1.10414	 1.34944	  114.96	   51.54	   91.31	   57.07	  115.99	   71.48	  128.19	   74.39	  115.11	820.04	0.000981463
      6912.89	0.075642	834488.0	2523265.0	654712.0	-1.10649	 1.34911	  132.82	   53.59	   69.54	   81.96	  106.68	   91.42	  122.83	   75.49	  107.79	842.12	0.001009147
      6913.19	0.072456	799442.0	2408223.0	625058.0	-1.10273	 1.34880	  120.26	   62.90	   69.51	   70.64	  140.06	   72.54	  133.79	   63.99	  103.60	837.29	0.001047339
      6913.49	0.067868	748520.0	2261331.0	587088.0	-1.10561	 1.34853	   98.29	   38.15	   67.41	   56.08	  119.60	   84.07	  116.33	   63.95	   90.96	734.84	0.000981718
      6913.78	0.069315	764736.0	2310396.0	600422.0	-1.10564	 1.34754	  103.47	   49.45	   65.32	   68.52	  118.40	  103.03	  120.61	   59.67	  104.54	793.02	0.001036985
      6914.08	0.077125	851123.0	2564716.0	666019.0	-1.10305	 1.34828	  132.74	   53.57	   76.75	   69.56	  148.54	   88.29	  155.23	   76.47	   95.20	896.35	0.001053132
      6914.38	0.079100	872613.0	2638407.0	684942.0	-1.10644	 1.34860	  138.06	   70.12	   86.16	   65.38	  113.05	   88.28	  149.77	   61.79	  104.65	877.26	0.001005322
      6914.68	0.078055	860896.0	2600115.0	676250.0	-1.10534	 1.34675	  125.49	   65.99	   85.03	   80.98	  124.70	   97.81	  124.94	   67.09	  106.71	878.74	0.001020732
      6914.98	0.073846	814877.0	2465823.0	641242.0	-1.10724	 1.34687	  117.14	   59.80	   90.33	   74.76	  126.06	   77.78	  123.92	   71.26	   87.94	828.99	0.001017325
      6915.28	0.071145	784865.0	2375341.0	617814.0	-1.10738	 1.34671	  110.96	   53.59	   68.47	   72.69	  116.37	   85.04	  128.33	   77.58	  101.54	814.57	0.001037850
      6915.57	0.075016	827694.0	2505466.0	652108.0	-1.10759	 1.34602	  119.23	   48.44	   88.22	   65.44	  114.08	   78.83	  112.12	   74.47	   86.94	787.77	0.000951763
      6915.87	0.073814	814488.0	2469913.0	643407.0	-1.10938	 1.34516	  108.86	   52.58	   98.60	   65.42	  127.14	   77.69	  128.31	   73.41	   91.09	823.10	0.001010569
      6916.17	0.070297	774833.0	2359748.0	615032.0	-1.11366	 1.34464	  106.73	   58.82	   67.46	   54.99	  113.20	   89.42	  123.93	   74.40	   83.67	772.64	0.000997169
      6916.47	0.073445	809632.0	2462123.0	640886.0	-1.11220	 1.34593	  101.41	   69.06	   71.60	   68.47	  122.93	   87.28	  149.87	   70.23	   95.18	836.03	0.001032610
      6916.77	0.077893	859300.0	2609873.0	680715.0	-1.11094	 1.34391	  126.56	   67.05	   92.38	   62.28	  137.97	   78.89	  146.68	   66.05	   80.63	858.50	0.000999065
      6917.07	0.071716	791035.0	2409294.0	628335.0	-1.11375	 1.34402	  120.37	   51.59	   90.32	   67.57	  118.51	   86.28	  149.87	   78.60	   96.26	859.36	0.001086378
      6917.37	0.067670	746026.0	2274901.0	594634.0	-1.11493	 1.34175	  101.52	   62.89	   79.83	   54.97	  115.20	   82.00	  114.23	   67.03	  105.69	783.37	0.001050052
