# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 30 Jul 2016 00:04:44 BST
# Ring energy:   3.0
# Ring current - start: 300.1
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.2; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.3; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 20 pA
# It Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 5 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Fe//ascii/264038_HP5_1.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Fe//nexus/264038_HP5_1.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Fe/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: HP5
# Sample description: Fe2 + BnBr2 + MgPhBr
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8062.0 3286 242.57 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	       It	    Iref	   lnI0It	lnItIref	Element0	Element1	Element2	Element3	Element4	Element5	Element6	Element7	Element8	    FF	 QexafsFFI0
      6970.36	0.067493	749505.0	2238285.0	614426.0	-1.09405	 1.29278	   91.18	   53.71	   54.02	   56.18	  103.61	   90.67	   99.47	   66.13	   82.78	697.75	0.000930943
      6970.66	0.069002	766014.0	2292984.0	629882.0	-1.09641	 1.29208	   97.57	   44.41	   45.74	   46.79	  105.97	   88.54	  111.47	   65.22	   83.91	689.62	0.000900274
      6970.97	0.075505	838363.0	2500324.0	686244.0	-1.09272	 1.29294	  124.86	   68.24	   76.92	   57.16	  106.94	   84.34	  116.76	   43.08	  102.81	781.12	0.000931716
      6971.27	0.077859	864762.0	2576093.0	708054.0	-1.09157	 1.29151	  109.01	   67.15	   78.02	   62.40	  116.75	   77.98	  128.75	   51.48	   88.09	779.62	0.000901541
      6971.57	0.078297	868726.0	2604757.0	716155.0	-1.09807	 1.29120	  126.76	   54.74	   71.70	   55.11	   99.42	   80.08	  115.62	   79.87	   98.66	781.96	0.000900122
      6971.88	0.073537	816305.0	2432252.0	668451.0	-1.09178	 1.29161	  116.38	   51.66	   71.72	   63.48	  100.55	   73.81	  125.50	   59.90	   87.08	750.08	0.000918867
      6972.18	0.071223	790762.0	2364910.0	650687.0	-1.09550	 1.29047	  105.90	   52.69	   74.88	   55.19	  113.64	   65.35	  111.44	   67.32	   78.71	725.11	0.000916980
      6972.48	0.072448	804616.0	2404644.0	661619.0	-1.09479	 1.29047	  111.18	   48.53	   83.23	   66.56	  109.28	   76.91	  110.32	   66.20	  102.85	775.07	0.000963278
      6972.79	0.075464	838052.0	2505614.0	689536.0	-1.09521	 1.29027	  103.78	   46.51	   78.03	   56.17	  123.30	   80.11	  135.20	   68.25	   91.31	782.66	0.000933904
      6973.09	0.072373	803531.0	2408423.0	662810.0	-1.09771	 1.29024	   86.95	   45.46	   82.08	   46.83	  130.72	   72.70	  122.20	   71.43	   73.35	731.72	0.000910632
      6973.40	0.073435	815213.0	2436867.0	670911.0	-1.09502	 1.28983	   88.08	   52.66	   61.31	   62.37	  106.83	   69.51	  117.80	   53.59	   90.13	702.29	0.000861474
      6973.70	0.078022	865917.0	2606926.0	718683.0	-1.10214	 1.28851	  101.71	   50.63	   62.46	   60.36	  116.60	   95.88	  127.68	   71.50	   73.54	760.36	0.000878099
      6974.00	0.075596	839214.0	2512014.0	691994.0	-1.09637	 1.28926	  133.18	   54.76	   63.43	   57.22	  127.46	   78.02	  126.54	   66.18	   75.50	782.29	0.000932176
      6974.31	0.071788	796891.0	2399460.0	661867.0	-1.10228	 1.28793	  112.19	   47.51	   66.54	   53.02	  125.44	   88.46	  104.89	   66.15	   80.79	744.99	0.000934875
