# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 30 Jul 2016 00:22:15 BST
# Ring energy:   3.0
# Ring current - start: 300.8
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.2; Pitch:  8.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.3; Yaw: -1.5; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 20 pA
# It Stanford sensitivity: 20 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 5 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Fe//ascii/264042_HP5_5.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-9/Fe//nexus/264042_HP5_5.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-9/xml/Fe/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: HP5
# Sample description: Fe2 + BnBr2 + MgPhBr
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8062.0 3286 242.57 qexafs_counterTimer01 qexafs_xspress QexafsFFI0
#
#
# qexafs_energy	    time	      I0	       It	    Iref	  lnI0It	lnItIref	Element0	Element1	Element2	Element3	Element4	Element5	Element6	Element7	Element8	    FF	 QexafsFFI0
      6906.93	0.074737	826073.0	2284916.0	588081.0	-1.01740	 1.35722	  120.32	   52.55	   84.02	   74.72	  115.15	   94.65	  113.19	   76.55	  104.66	835.80	0.001011776
      6907.23	0.072882	805877.0	2232673.0	574859.0	-1.01902	 1.35683	  111.01	   60.84	   78.85	   71.54	  123.72	   89.35	  126.06	   81.82	   91.07	834.25	0.001035204
      6907.52	0.070951	784283.0	2178316.0	561147.0	-1.02154	 1.35632	  137.18	   57.73	   72.62	   73.68	  106.59	  100.90	  106.84	   70.37	  104.73	830.64	0.001059109
      6907.82	0.071866	794283.0	2204551.0	567574.0	-1.02084	 1.35691	  129.69	   60.85	   74.64	   49.80	  128.15	   67.23	  127.16	   69.13	   78.44	785.09	0.000988421
      6908.12	0.076363	843704.0	2345666.0	604327.0	-1.02252	 1.35621	  136.13	   46.41	   84.03	   69.55	  133.58	   90.49	  123.91	   84.97	  112.92	882.00	0.001045385
      6908.42	0.070499	778832.0	2172511.0	559926.0	-1.02584	 1.35583	  108.81	   54.64	   67.42	   67.50	  130.60	   89.47	  130.43	   79.68	  107.74	836.30	0.001073788
      6908.71	0.076741	847644.0	2357880.0	607856.0	-1.02306	 1.35558	  129.68	   70.11	   69.53	   71.62	  112.85	  102.92	  145.39	   79.65	  102.64	884.39	0.001043354
      6909.01	0.075511	833942.0	2324793.0	599465.0	-1.02522	 1.35535	  135.01	   51.56	   74.73	   51.87	  133.76	   98.73	  149.90	   87.07	  104.70	887.34	0.001064034
      6909.31	0.073509	812298.0	2251423.0	581005.0	-1.01945	 1.35456	  121.27	   52.56	   81.93	   70.60	  122.59	   92.53	  157.20	   68.09	   85.81	852.56	0.001049566
      6909.61	0.064773	715813.0	1996965.0	515140.0	-1.02596	 1.35495	  115.08	   43.31	   62.25	   54.02	  110.74	   85.10	  131.49	   66.06	   74.29	742.34	0.001037053
      6909.91	0.070682	780689.0	2178925.0	562026.0	-1.02641	 1.35504	  125.64	   53.63	   84.00	   46.72	  122.59	   95.68	  149.80	   69.19	  103.63	850.88	0.001089909
      6910.20	0.077703	857956.0	2408542.0	622445.0	-1.03222	 1.35312	  141.25	   62.88	   85.05	   76.81	  133.76	   97.78	  132.51	   88.09	   92.14	910.28	0.001060983
      6910.50	0.078854	871428.0	2430565.0	628363.0	-1.02575	 1.35276	  128.72	   75.28	   88.18	   85.11	  141.06	   90.35	  116.34	   64.97	  103.58	893.59	0.001025429
      6910.80	0.075810	837248.0	2347412.0	606424.0	-1.03095	 1.35349	  124.50	   48.48	   96.44	   60.21	  122.76	   82.05	  139.98	   73.40	  100.52	848.33	0.001013241
      6911.10	0.072074	795747.0	2234085.0	577434.0	-1.03231	 1.35299	  120.29	   53.60	   68.44	   63.29	  112.08	   98.87	  112.09	   82.84	   90.99	802.49	0.001008477
      6911.40	0.072538	801141.0	2235921.0	578109.0	-1.02637	 1.35265	  122.42	   53.67	   82.00	   65.41	  129.26	   79.92	  128.24	   81.78	  111.02	853.70	0.001065611
      6911.70	0.072491	800529.0	2242586.0	579870.0	-1.03011	 1.35258	  107.72	   47.43	   74.67	   68.53	  116.31	   77.80	  121.70	   70.25	   95.25	779.67	0.000973946
      6911.99	0.075135	829962.0	2331389.0	603305.0	-1.03284	 1.35180	  117.14	   52.60	   65.35	   75.70	  147.32	   94.56	  114.09	   74.41	   99.49	840.66	0.001012887
      6912.29	0.074697	824699.0	2323727.0	601316.0	-1.03591	 1.35181	  102.40	   63.92	   71.60	   69.61	  118.52	   89.34	  133.70	   88.08	  106.70	843.87	0.001023251
      6912.59	0.074119	818842.0	2288935.0	593117.0	-1.02795	 1.35045	  128.66	   65.02	   82.98	   65.43	  110.95	   88.35	  141.17	   81.75	   92.18	856.49	0.001045972
      6912.89	0.076102	839996.0	2369793.0	613757.0	-1.03716	 1.35096	  123.46	   47.41	   80.92	   60.22	  138.95	  106.14	  152.03	   74.46	   97.37	880.96	0.001048770
      6913.19	0.072133	796520.0	2239714.0	580086.0	-1.03385	 1.35093	  120.32	   52.61	   87.06	   67.46	  129.20	   89.46	  137.96	   54.53	   93.15	831.75	0.001044229
      6913.49	0.066892	738315.0	2091056.0	541782.0	-1.04105	 1.35056	  101.48	   54.61	   65.35	   68.52	  104.41	   76.75	  144.41	   59.73	   78.49	753.74	0.001020894
      6913.78	0.070348	776774.0	2181447.0	565948.0	-1.03259	 1.34924	  108.76	   63.92	   87.13	   65.36	  119.50	   84.12	  124.00	   66.04	   88.98	807.83	0.001039977
      6914.08	0.077732	857881.0	2427757.0	629023.0	-1.04026	 1.35056	  137.02	   58.78	   68.43	   69.58	  118.41	   92.52	  143.30	   78.62	  115.08	881.75	0.001027829
      6914.38	0.077645	857317.0	2413484.0	626278.0	-1.03502	 1.34903	  127.69	   59.74	   80.88	   62.27	  136.77	   84.12	  136.82	   72.25	  108.83	869.36	0.001014052
      6914.68	0.077975	861116.0	2425489.0	629337.0	-1.03556	 1.34912	  122.39	   62.86	   89.21	   60.21	  128.32	   89.34	  163.74	   76.53	  113.03	905.63	0.001051689
      6914.98	0.075079	829080.0	2340696.0	607331.0	-1.03789	 1.34913	  127.64	   51.56	   81.97	   61.27	  119.61	  110.30	  138.96	   70.24	   99.50	861.04	0.001038544
      6915.28	0.070150	774421.0	2183500.0	566345.0	-1.03657	 1.34948	  119.19	   67.02	   74.66	   51.89	  117.32	  101.02	  130.39	   79.60	   79.57	820.66	0.001059702
      6915.57	0.075179	829763.0	2345685.0	609405.0	-1.03919	 1.34785	  109.73	   52.57	   72.62	   52.93	  126.09	   94.58	  159.54	   71.32	   92.14	831.52	0.001002113
      6915.87	0.072927	805311.0	2272107.0	589998.0	-1.03723	 1.34834	  126.70	   56.74	   70.56	   63.38	  133.60	   90.56	  121.90	   92.35	  115.23	871.02	0.001081600
      6916.17	0.070785	781413.0	2217857.0	576401.0	-1.04319	 1.34749	  107.72	   49.48	   67.36	   51.88	  121.73	   77.75	  134.63	   67.07	   83.71	761.32	0.000974285
      6916.47	0.074418	821979.0	2316219.0	602143.0	-1.03598	 1.34720	  118.14	   59.81	   90.27	   71.64	  108.82	   94.63	  115.31	   68.18	   91.10	817.89	0.000995025
      6916.77	0.077433	854084.0	2433758.0	632701.0	-1.04716	 1.34719	  121.38	   54.65	   87.15	   86.25	  104.39	  102.01	  133.61	   71.32	  115.18	875.93	0.001025580
      6917.07	0.072079	795253.0	2251573.0	585503.0	-1.04072	 1.34691	  108.75	   60.83	   75.69	   80.98	  132.46	   81.02	  134.63	   62.89	   98.38	835.64	0.001050785
      6917.37	0.068579	757363.0	2137799.0	556065.0	-1.03769	 1.34665	   89.99	   51.56	   62.27	   62.30	  106.70	   78.87	  135.86	   68.18	   80.66	736.39	0.000972313
      6917.66	0.069354	765239.0	2169214.0	564336.0	-1.04193	 1.34647	  120.37	   36.08	   64.30	   52.97	  128.20	   87.13	  108.86	   71.29	   95.31	764.51	0.000999044
      6917.96	0.077420	854618.0	2420243.0	629654.0	-1.04097	 1.34645	  123.41	   61.85	   93.38	   60.19	  110.94	   91.50	  136.92	   74.38	  109.93	862.50	0.001009220
      6918.26	0.075821	836862.0	2369092.0	616789.0	-1.04060	 1.34574	  133.88	   51.52	   72.57	   67.52	  127.00	   93.57	  122.73	   81.76	   76.37	826.91	0.000988111
      6918.56	0.076692	846109.0	2402734.0	625547.0	-1.04371	 1.34574	  111.86	   62.86	   87.14	   61.25	  165.05	   99.81	  132.55	   71.30	   95.28	887.09	0.001048439
      6918.86	0.077409	854126.0	2434174.0	633960.0	-1.04728	 1.34538	  120.33	   58.79	  102.82	   64.40	  143.41	  108.40	  142.48	   81.80	   82.64	905.06	0.001059628
      6919.16	0.071912	793364.0	2258402.0	589052.0	-1.04613	 1.34390	  130.85	   54.68	   79.99	   50.91	  129.46	   78.85	  114.53	   72.46	   92.18	803.90	0.001013274
      6919.46	0.070884	782249.0	2203697.0	573707.0	-1.03572	 1.34577	  122.43	   42.25	   65.35	   47.73	  108.86	  104.16	  122.75	   72.35	   95.22	781.11	0.000998540
      6919.76	0.072653	801220.0	2282612.0	596099.0	-1.04694	 1.34267	  124.59	   60.84	   88.22	   69.55	  111.94	   96.71	  152.03	   70.28	   99.53	873.68	0.001090443
      6920.06	0.075419	832399.0	2358775.0	615174.0	-1.04159	 1.34399	  112.96	   57.78	   78.76	   69.59	  120.69	   88.42	  125.00	   78.70	   92.14	824.04	0.000989958
      6920.35	0.072258	796939.0	2280454.0	594816.0	-1.05135	 1.34388	  114.07	   58.77	   67.42	   69.64	  108.88	   85.20	  135.73	   67.10	   96.30	803.11	0.001007744
      6920.65	0.077255	852482.0	2414103.0	630335.0	-1.04093	 1.34283	  125.57	   62.86	   76.78	   58.10	  118.47	   96.71	  137.92	   85.98	  108.81	871.19	0.001021943
      6920.95	0.076928	848689.0	2413903.0	629921.0	-1.04531	 1.34341	  137.03	   62.89	   78.91	   61.28	  121.75	   89.39	  130.41	   70.24	  114.10	866.01	0.001020407
      6921.25	0.070877	781898.0	2223276.0	580809.0	-1.04501	 1.34232	  117.18	   47.42	   74.66	   51.90	  138.85	   73.60	  115.35	   70.29	   91.10	780.35	0.000998016
      6921.55	0.066616	735067.0	2091338.0	546534.0	-1.04560	 1.34196	   96.28	   54.66	   61.21	   37.42	  107.75	   98.86	  122.96	   55.57	   99.39	734.09	0.000998671
      6921.85	0.075774	836308.0	2370082.0	619298.0	-1.04168	 1.34209	  121.40	   49.52	   65.41	   70.60	  133.54	   87.32	  127.29	   93.31	  100.52	848.90	0.001015058
      6922.15	0.078083	861464.0	2462417.0	643570.0	-1.05027	 1.34187	  125.49	   45.34	   91.33	   70.59	  108.84	   95.66	  159.60	   80.73	  105.64	883.23	0.001025261
      6922.45	0.073061	806598.0	2280080.0	596183.0	-1.03914	 1.34142	  125.56	   52.56	   87.21	   44.68	  111.02	   97.83	  113.08	   69.26	   84.76	785.96	0.000974409
      6922.75	0.078697	868206.0	2470145.0	645977.0	-1.04560	 1.34127	  122.43	   69.07	  102.78	   75.75	  134.66	   79.99	  141.19	   82.79	  110.92	919.56	0.001059148
      6923.05	0.071130	784871.0	2244239.0	587324.0	-1.05060	 1.34055	   98.38	   59.78	   75.73	   71.60	  106.70	   94.67	  127.30	   56.59	   93.13	783.88	0.000998740
      6923.35	0.073545	811190.0	2322072.0	607618.0	-1.05171	 1.34067	  111.98	   56.73	   84.09	   51.90	  139.99	   95.71	  139.27	   66.06	  106.82	852.54	0.001050975
      6923.64	0.069969	772102.0	2204471.0	576640.0	-1.04913	 1.34102	  131.94	   63.91	   70.59	   58.11	  102.30	  104.07	  122.83	   61.90	   84.81	800.46	0.001036726
      6923.94	0.076030	838751.0	2403917.0	630203.0	-1.05294	 1.33881	  128.70	   48.47	   73.66	   84.07	  142.21	   83.03	  132.73	   73.32	   74.28	840.46	0.001002038
      6924.24	0.073488	811423.0	2303575.0	603433.0	-1.04343	 1.33958	  118.27	   47.45	   75.73	   52.98	  115.21	   92.49	  120.86	   77.64	   95.34	795.98	0.000980962
      6924.54	0.071011	783971.0	2239284.0	586821.0	-1.04954	 1.33919	  101.51	   52.60	   63.31	   62.28	  110.83	   68.33	  146.66	   86.10	   98.44	790.06	0.001007769
      6924.84	0.078310	864173.0	2491902.0	652687.0	-1.05903	 1.33970	  129.71	   54.64	   71.62	   70.60	  140.13	   84.14	  166.18	   67.10	  101.48	885.60	0.001024795
      6925.14	0.077228	851860.0	2451288.0	643332.0	-1.05695	 1.33771	   97.33	   68.05	   73.68	   49.88	  128.34	   78.91	  132.72	   84.92	  101.45	815.28	0.000957060
      6925.44	0.067135	739707.0	2144354.0	562413.0	-1.06434	 1.33836	  117.14	   51.55	   56.04	   60.19	  109.84	   73.72	  124.87	   48.21	   80.61	722.16	0.000976285
      6925.74	0.065332	720553.0	2076906.0	545006.0	-1.05862	 1.33784	   95.26	   57.73	   72.66	   56.11	   85.11	   88.33	  111.11	   57.70	  113.07	737.10	0.001022960
      6926.04	0.078936	870309.0	2499287.0	655901.0	-1.05491	 1.33775	  123.36	   69.04	   69.46	   69.55	  123.85	   99.92	  147.54	   82.82	  105.71	891.27	0.001024085
      6926.34	0.076609	845558.0	2419959.0	634955.0	-1.05151	 1.33795	  103.63	   48.46	   70.57	   74.74	  131.36	   78.98	  133.72	   61.86	   81.69	785.00	0.000928385
      6926.64	0.074746	824184.0	2376420.0	624502.0	-1.05896	 1.33640	  118.26	   56.72	   92.36	   62.36	  129.38	  100.00	  100.28	   68.17	   87.95	815.50	0.000989459
      6926.94	0.075908	837667.0	2403360.0	631469.0	-1.05400	 1.33657	  130.70	   45.38	   78.84	   66.54	  156.10	   81.99	  118.64	   64.94	   92.06	835.21	0.000997064
      6927.24	0.074566	822174.0	2372911.0	623699.0	-1.05992	 1.33620	   90.96	   60.83	   87.08	   53.98	  118.47	   95.74	  119.66	   63.97	   99.40	790.09	0.000960975
      6927.54	0.072000	794146.0	2298364.0	603904.0	-1.06269	 1.33654	  102.52	   50.51	   84.04	   68.55	  115.25	   78.83	  140.17	   71.28	   95.24	806.38	0.001015406
      6927.84	0.072138	795823.0	2286891.0	601238.0	-1.05557	 1.33596	  123.37	   61.87	   87.16	   62.33	  126.06	   82.00	  116.56	   58.74	   94.22	812.32	0.001020723
      6928.14	0.075814	835960.0	2415449.0	634889.0	-1.06106	 1.33619	  117.13	   55.69	   76.76	   86.20	  128.12	  108.38	  131.53	   67.13	   97.32	868.26	0.001038639
      6928.44	0.073368	809329.0	2340019.0	616036.0	-1.06171	 1.33461	  103.62	   42.31	   73.71	   59.22	  112.05	   79.98	  131.58	   67.13	   81.67	751.26	0.000928251
      6928.74	0.074446	821146.0	2366932.0	622635.0	-1.05865	 1.33539	  117.31	   62.91	   89.32	   63.36	  132.54	   98.83	  147.67	   84.96	   98.43	895.33	0.001090348
      6929.04	0.075421	831264.0	2410166.0	634187.0	-1.06450	 1.33511	  124.56	   59.80	   67.45	   65.47	  117.26	   97.85	  136.95	   75.51	  100.39	845.25	0.001016822
      6929.34	0.071062	783302.0	2267589.0	597210.0	-1.06295	 1.33420	   96.26	   48.46	   65.40	   73.67	  126.08	   89.38	  116.34	   60.81	   94.14	770.55	0.000983719
      6929.64	0.069266	764084.0	2203719.0	580457.0	-1.05922	 1.33409	  108.85	   49.49	   68.45	   64.34	  100.14	   85.22	  119.66	   60.86	   86.87	743.87	0.000973539
      6929.94	0.070236	774883.0	2226623.0	586426.0	-1.05553	 1.33419	  113.00	   55.69	   61.20	   66.47	  126.28	   82.10	  113.12	   57.74	  105.79	781.39	0.001008394
      6930.24	0.078114	862187.0	2485021.0	655057.0	-1.05856	 1.33331	  104.60	   51.54	   88.13	   74.73	  112.03	   89.36	  133.75	   68.22	  101.51	823.87	0.000955555
      6930.54	0.076815	848145.0	2438797.0	642943.0	-1.05621	 1.33320	  120.37	   63.94	   76.83	   60.25	  136.09	   79.97	  123.89	   71.36	  104.84	837.56	0.000987515
      6930.84	0.080665	889706.0	2583199.0	681261.0	-1.06589	 1.33284	  103.59	   62.91	   71.65	   72.75	  144.70	   79.97	  128.26	   70.24	  105.78	839.84	0.000943953
      6931.14	0.071351	787010.0	2272820.0	599618.0	-1.06054	 1.33248	  105.65	   48.46	   80.99	   55.04	  117.54	   74.76	  117.53	   60.79	   92.14	752.90	0.000956654
      6931.43	0.069261	763878.0	2204296.0	581761.0	-1.05976	 1.33210	   92.08	   41.25	   66.39	   61.24	  105.54	   81.10	  124.08	   71.25	   79.59	722.52	0.000945861
      6931.73	0.074627	822853.0	2382337.0	628663.0	-1.06306	 1.33224	  133.96	   50.55	   82.95	   52.94	  115.30	   78.95	  124.08	   67.17	   98.47	804.37	0.000977534
      6932.03	0.073433	809783.0	2347963.0	619644.0	-1.06454	 1.33216	   96.21	   57.76	   73.66	   61.26	  111.92	   85.07	  117.63	   70.27	   84.80	758.58	0.000936775
      6932.34	0.072329	797891.0	2304900.0	609062.0	-1.06082	 1.33087	  116.08	   66.01	   73.69	   61.24	  133.66	   76.71	  122.86	   51.40	  108.93	810.57	0.001015891
      6932.64	0.072807	803091.0	2320411.0	612704.0	-1.06103	 1.33162	  108.89	   47.42	   74.74	   56.09	  119.58	   96.78	  125.19	   75.50	   78.59	782.76	0.000974681
