# Diamond Light Source
# Instrument: B18-CORE XAS Date: Sat, 14 May 2016 13:14:07 BST
# Ring energy:   3.0
# Ring current - start: 300.4
# Primary slits:  vertical gap=  2.4; horizontal gap= 52.0; vertical offset=  0.4; horizontal offset= -1.0
# Secondary slits:  vertical gap=  5.0; horizontal gap= 23.0; vertical offset=  5.3; horizontal offset= -14.5
# OH Mirror Coating: Pt
# White beam filter: 140um PyC
# Crystal cut: Si(111)
# PostDCM slits:  vertical gap= 18.0; horizontal gap= 28.0; vertical offset= -9.1; horizontal offset= -16.5
# Experimental slits:  vertical gap= 30.0; horizontal gap= 45.0; vertical offset=  5.0; horizontal offset= -17.5
# HR Mirror : in; Y: -39.0; Pitch:  9.3; Coating: Pt
# Mirror 2: Pitch:  2.2; Height: -6.2; Yaw: -1.6; Bend:  0.8;
# I0 Stanford sensitivity: 100 nA/V Offsets: 10 pA
# It Stanford sensitivity: 5 nA/V Offsets: 1 pA
# Iref Stanford sensitivity: 1 nA/V Offsets: 1 pA
#
# Ascii output file name: 'Experiment_5//ascii/253611_FedpbzBr2_Fe_edge_1.dat'
# Nexus output file: '/dls/b18/data/2016/sp10306-8/Experiment_5//nexus/253611_FedpbzBr2_Fe_edge_1.nxs'
# XML folder and files:
# /dls/b18/data/2016/sp10306-8/xml/Experiment_5/
# QEXAFS_Parameters
# Sample_Parameters
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: FedpbzBr2_Fe_edge
# Sample description: FedpbzBr2_Fe_edge
# Additional comments: default additional comments
# command: qexafs_energy 6912.0 8300.0 3970 189.41 qexafs_counterTimer01
#
#
# qexafs_energy	    time	      I0	      It	    Iref	 lnI0It	lnItIref
      6912.14	0.042280	738401.0	204702.0	102177.0	1.28293	0.694849
      6912.43	0.044090	769952.0	213598.0	107022.0	1.28223	0.691061
      6912.72	0.049172	859092.0	238640.0	119396.0	1.28092	0.692510
      6913.01	0.052430	915472.0	254338.0	126925.0	1.28078	0.695068
      6913.30	0.051075	892150.0	248136.0	124014.0	1.27966	0.693583
      6913.59	0.045215	790040.0	219832.0	110246.0	1.27922	0.690149
      6913.88	0.045630	797370.0	222114.0	111868.0	1.27813	0.685871
      6914.17	0.045728	798985.0	222424.0	111795.0	1.27876	0.687919
      6914.46	0.048707	851056.0	237101.0	119050.0	1.27799	0.688943
      6914.75	0.047201	824729.0	230016.0	115341.0	1.27691	0.690256
      6915.04	0.049496	864747.0	241457.0	120928.0	1.27575	0.691496
      6915.33	0.050404	880631.0	245893.0	123291.0	1.27574	0.690349
      6915.62	0.047250	825568.0	230583.0	116204.0	1.27546	0.685264
      6915.91	0.044362	774807.0	216649.0	108291.0	1.27434	0.693456
      6916.20	0.044938	785054.0	219390.0	109755.0	1.27490	0.692600
      6916.48	0.046467	811555.0	226891.0	113671.0	1.27448	0.691161
      6916.77	0.050092	875132.0	244735.0	122751.0	1.27420	0.690018
      6917.06	0.051395	898085.0	251534.0	126208.0	1.27269	0.689647
      6917.35	0.050651	884818.0	247984.0	124789.0	1.27202	0.686740
      6917.64	0.046603	814439.0	228580.0	114872.0	1.27061	0.688068
      6917.93	0.045698	798254.0	223772.0	112381.0	1.27180	0.688733
      6918.22	0.047911	837223.0	235097.0	117842.0	1.27009	0.690653
      6918.51	0.048297	843638.0	236774.0	118725.0	1.27062	0.690296
      6918.80	0.045734	798746.0	224386.0	112376.0	1.26968	0.691517
